saa_code;saa_xcoord;saa_ycoord
87582841;402815;1956356
87584516;405495;2007058
87582635;326000;1965913
87584052;396788;1993904
87581199;366883;2004776
87581710;366660;1998084
87582866;411899;1956038
87584193;432691;1984043
87582825;396260;1955276
87584615;415617;2003946
87581835;371628;1978405
87673285;300561;1854371
87465062;392982;1884545
87582551;339493;1917551
87671016;371429;1880096
87465088;384475;1879660
87673251;315229;1857320
87476713;0;0
87465559;0;0
87464982;435327;1901567
54340422;0;0
94031039;0;0
79423004;0;0
71793120;0;0
83018259;0;0
80226027;0;0
79421024;0;0
70308700;0;0
80110031;0;0
88822064;0;0
80006300;0;0
80190827;0;0
85053009;0;0
74024851;0;0
81023523;0;0
85050005;0;0
22370007;0;0
84004242;0;0
85031062;0;0
85090035;0;0
80190512;0;0
51007872;0;0
94480095;0;0
10005447;0;0
83030304;0;0
71010058;0;0
87276667;589342;2451077
87432906;0;0
87600171;582358;2449912
87001479;617170;2445079
87606558;0;0
87600155;584736;2448488
87276592;594319;2444308
87272039;604601;2457922
87272021;601026;2453477
87172387;806356;2517369
87172338;798389;2523061
87172155;772904;2531071
87297259;740301;2527814
87172072;769457;2548667
87172411;811342;2514322
87172171;816897;2588020
87172270;747440;2502720
87108829;788309;2525664
87429761;717596;2346734
87215616;775355;2362860
87215756;768102;2367375
87139907;711308;2343336
87279919;766308;2368807
87215988;743405;2363502
87139873;727099;2350362
87139550;714392;2388634
87139824;730655;2358722
87216135;693294;2391224
87139733;728343;2363368
87112771;697518;2391602
87216028;730982;2365342
87117960;723589;2348124
87312587;730096;2367146
87118257;758275;2362286
87110361;712859;2344509
87215582;782623;2349607
87326421;749225;2440772
87171512;695415;2454263
87174250;762080;2420152
87174409;744677;2461078
87171629;734705;2468361
87117796;757971;2427061
87174821;761231;2460268
87173336;755393;2429526
87174276;765670;2415616
87107425;808499;2359343
87143214;833588;2307276
87217042;809115;2348484
87175117;805029;2395342
87107466;799286;2401932
87462853;521060;1865182
87170795;461144;1769455
87443630;536350;1830443
87611046;514513;1823034
87611962;524555;1854018
87611152;456155;1787761
87612002;533345;1838735
87442186;540307;1848719
87166314;510828;1844847
87173500;459884;1780677
87615369;540395;1857417
87611848;534356;1849590
87443192;460458;1843812
87516112;408865;1886040
87464735;0;0
87586339;464757;1873762
87166348;498515;1846711
87462788;0;0
87450148;402656;1863750
87450114;400406;1862586
87617167;0;0
87450155;409054;1864687
87450510;448920;1856357
87620104;0;1847536
87586776;461543;1864638
87177444;442554;1834984
87677955;484092;1868159
87613752;512353;1941418
87168724;513606;1941947
87613604;586003;1962729
87613547;545401;1942110
87462127;527681;1940982
87613000;528046;1939094
87613760;511223;1945076
87158162;888598;2146239
87723742;804721;2109007
87723791;818769;2129548
87743104;827994;2130111
87723759;808460;2115127
87365155;0;0
87240234;781917;1955205
87337006;781236;1973216
87764829;755526;1950530
87336933;760983;1943545
87420497;778475;1972605
87420489;768989;1967326
87337030;764904;1960720
87420810;785759;1951860
87761460;796759;2010080
87337014;777355;1972351
87415604;537281;2455154
87411264;499810;2506768
87337899;482688;2535203
87413328;454738;2508929
87411603;491328;2518294
87313817;543712;2554256
87411256;505983;2502562
87413724;444470;2507226
87411637;481861;2535113
87411017;509832;2495344
87415125;508594;2542422
87415109;539211;2522606
87411462;534848;2515091
87413385;485251;2515060
87314518;607630;2276466
87454249;603824;2231441
87576108;586791;2241815
87576132;595910;2233363
87576272;593582;2221364
87314898;639326;2260131
87576702;569227;2250723
87394486;509993;2345215
87545756;525591;2342045
87137802;528921;2415242
87455097;531615;2377726
87394429;521738;2371103
87683243;678882;2331034
87683342;0;0
87713156;740623;2304980
87118612;703887;2334549
87023655;705952;2274690
87286856;657435;2625685
87286831;656324;2625790
87281121;605082;2648667
87342436;633282;2614923
87343160;683331;2600006
87281139;608769;2643755
87286260;647613;2641000
87281402;602717;2669450
87287185;646500;2635986
87281113;605341;2655152
87286807;662799;2615477
87281246;584987;2665114
87295014;724900;2590364
87109306;649582;2624686
87297523;700678;2574506
87295535;715481;2587072
87295006;716392;2587585
87295667;692461;2568261
87295857;693521;2584639
80284364;0;0
84002675;0;0
80153254;0;0
84002667;0;0
85013995;0;0
71142182;0;0
71203140;0;0
80083923;0;0
80136069;0;0
84002857;0;0
80273318;0;0
88843276;0;0
80230029;0;0
74013800;0;0
80010892;0;0
80135475;0;0
84002972;0;0
84002964;0;0
80145011;1075591;2450929
76023218;0;0
54542134;0;0
70941906;0;0
84843050;0;0
80140210;0;0
80252841;0;0
88916452;0;0
84003137;0;0
80155895;0;0
88217174;0;0
80223271;0;0
80151902;0;0
55132431;0;0
84003236;0;0
86000323;0;0
54542720;0;0
79437772;0;0
80006370;0;0
70243709;0;0
84003301;0;0
54738658;0;0
54337022;0;0
80153270;0;0
88213371;0;0
71800052;0;0
80056424;0;0
86006668;0;0
53609214;0;0
84007229;0;0
80023424;0;0
83045104;0;0
79434001;0;0
70190900;0;0
56130138;0;0
82001354;0;0
88220040;0;0
53561738;0;0
85053025;0;0
74026740;0;0
80022525;0;0
88121202;0;0
83123018;0;0
80253526;0;0
84003194;853148;2817499
88911404;0;0
88332098;0;0
74001065;0;0
53508119;0;0
71541060;0;0
71070045;0;0
85052019;0;0
71606004;0;0
71653089;0;0
71106039;0;0
71811109;0;0
88310391;0;0
71608000;0;0
71502021;0;0
55178483;0;0
80015057;0;0
80534123;0;0
83120428;0;0
80135772;0;0
71112003;0;0
74026930;0;0
76007203;0;0
83111146;0;0
83118448;0;0
83111294;0;0
83065110;0;0
87781534;662189;1874354
71561001;0;0
88211474;0;0
80141366;0;0
80133181;0;0
74047159;0;0
71654046;0;0
84000570;0;0
81010496;0;0
71504035;0;0
88412023;0;0
87142265;807912;2374651
87175091;807742;2386587
87216077;823981;2322420
87142042;811950;2343950
87143396;846481;2319672
87143107;830584;2314762
87338186;807461;2384409
87107433;806476;2365114
87117275;834105;2317576
87142232;806945;2367166
87171744;714170;2499738
87296269;679479;2555261
87116699;674121;2466012
87297226;726665;2526183
87171769;704250;2507452
87171371;685153;2468495
87295063;725696;2547867
87588954;693358;2508833
87588780;692184;2508258
87271775;665090;2475365
85042218;1000950;2302170
88662585;0;0
85034231;0;0
81036210;0;0
80225003;0;0
70772806;0;0
80297101;0;0
84004572;0;0
84004697;0;0
83072132;0;0
74029300;0;0
56140335;0;0
78726042;0;0
56138164;0;0
78725606;0;0
55140194;0;0
74029769;0;0
80202978;0;0
81019422;0;0
86005124;0;0
80133959;0;0
71801092;0;0
54343624;0;0
76011072;0;0
74048785;0;0
79436006;0;0
71653048;0;0
83082032;0;0
80264853;0;0
54350447;0;0
87761791;815859;1971397
87764290;788662;1940797
87747667;866570;1969050
87769521;806138;1980780
87688507;0;0
87761163;797153;2011090
87723429;829164;2069123
87725895;866053;2022630
87747477;885055;2044537
87747535;868133;2015230
87741470;861211;2063793
87420448;790694;2038364
87747352;861833;2031682
87723387;815428;2074648
87747451;879764;2035448
87747337;858512;2037627
87726828;735469;2115253
87726885;749076;2073373
87726042;736884;2128558
87726919;735595;2120000
87726208;752751;2064738
87726737;750696;2045704
87721324;784783;2107143
87721779;774956;2102120
87721753;779214;2099851
87721241;793611;2097338
87721480;788394;2091397
87722439;790055;2069091
87566919;782210;2093402
87282624;794909;2085869
87722231;793758;2081574
87721605;776009;2092620
87721340;784303;2120790
87721514;788403;2087481
87177360;795975;2070407
87723353;802342;2079599
87722553;792800;2070904
87741710;926162;2064193
87741678;920343;2078283
87741231;902068;2069338
87746107;879046;2086828
87741181;889615;2062678
87741694;922631;2068359
87742361;924698;2032618
87746859;955478;2119466
87746818;950728;2111921
87746776;949810;2111428
87746248;897214;2119583
87746347;922439;2129510
87746149;880347;2102304
87286732;658531;2633784
87342451;635585;2616446
87286518;649608;2617333
87286203;620840;2635533
87343004;684160;2597088
87286419;642599;2620155
87342048;631772;2570745
87316604;573933;2600026
87342402;625223;2615736
87317016;548523;2637272
87317610;569110;2661445
87342220;616219;2615989
87342063;632303;2574967
87342527;635266;2595948
87317222;578531;2598162
87345041;630983;2604451
87345033;632513;2604862
87345132;639139;2602354
87316679;561058;2653399
87281444;595076;2639987
87345124;637508;2602439
87342113;645949;2592620
87407049;929296;2415131
87141754;858754;2398686
87141739;859364;2403327
87141713;857924;2409110
87458844;0;0
82001321;0;0
80196477;0;0
80054932;0;0
80191031;1033883;2466172
70121806;0;0
80012922;0;0
80081430;0;0
70826305;0;0
78763177;0;0
54533208;0;0
56140632;0;0
54731042;0;0
81011452;0;0
85016899;0;0
56179150;0;0
84007435;0;0
85030007;0;0
56132233;0;0
84007476;0;0
87447532;641600;1830101
87414706;595755;2426499
RATdenfe;599706;2426214
87381046;595294;2429546
80204248;0;0
70913608;0;0
80144212;0;0
71702092;0;0
74018762;0;0
20780502;0;0
85090621;0;0
88120477;0;0
54768846;0;0
54336446;0;0
74018929;0;0
54535492;0;0
80151308;0;0
84003608;0;0
81031559;0;0
78750604;0;0
80225466;0;0
51001719;0;0
80021881;0;0
20250308;0;0
10352013;0;0
80013045;0;0
85035063;0;0
70450809;0;0
80143677;0;0
55163113;0;0
80202929;0;0
85073742;0;0
85033084;0;0
81036129;0;0
80190215;0;0
80241372;0;0
81021253;0;0
54534149;0;0
76003186;0;0
74022608;0;0
88924035;0;0
54532507;0;0
51002142;0;0
80150508;0;0
76021303;0;0
54134601;0;0
81036467;0;0
85090647;0;0
81011726;0;0
51002246;0;0
80251611;0;0
85043141;940569;2242956
71202135;0;0
80143198;0;0
88927343;0;0
53342010;0;0
71112136;0;0
86000299;0;0
74001941;0;0
85091579;0;0
83030213;0;0
80226092;0;0
20191601;0;0
55013474;0;0
83033027;0;0
85001057;588890;2102134
82003145;0;0
80144139;993957;2325446
55036400;0;0
80295832;0;0
85041285;0;0
80190595;0;0
88630080;0;0
74030120;0;0
80160119;0;0
80141143;0;0
81012336;0;0
80110924;0;0
81012062;0;0
81011890;0;0
71313064;0;0
78725143;0;0
88969090;0;0
10002048;0;0
88640060;0;0
71513002;0;0
54338921;0;0
54342154;0;0
54540195;0;0
10004994;0;0
81019455;0;0
80154336;0;0
88214445;0;0
85074757;0;0
80140434;0;0
80251843;0;0
80053611;0;0
76024059;0;0
80015818;0;0
80023077;0;0
85044008;0;0
22320309;0;0
81011635;0;0
10000638;0;0
87168799;522959;1942260
87166876;572304;1951936
87613141;524938;1971685
87167056;534769;1940526
87442665;554870;1933112
87168971;516419;1942476
87609628;0;0
87613729;518663;1943775
87169334;506445;1945921
87168039;0;0
87167270;540386;1941337
87594333;531153;1989452
87613521;537803;1943002
87620070;403518;1784505
87176933;400953;1781087
87679902;423504;1769864
87671404;438869;1788635
87170696;459816;1778380
87618660;0;1773353
87439968;433664;1793350
87443317;451184;1811992
87443325;451223;1809001
87671420;439556;1781872
87618637;439584;1786210
87176990;431987;1798053
87618645;439283;1782807
87666834;408490;1766207
87443333;451998;1807118
87671164;430483;1798716
87617076;422583;1823118
87619726;434917;1759207
87671511;417994;1800963
87443432;445952;1799543
87671172;429177;1800164
87176891;429177;1800164
87618900;435299;1760548
87440354;584762;1880362
87443127;0;0
87442491;585780;1894310
87442343;597713;1835130
87442822;590524;1879861
87442798;606580;1877282
87615526;593740;1837846
87328021;553052;1859348
87443135;0;0
87615419;575088;1879334
87450775;617870;1874007
87464560;0;0
87443101;561965;1862263
87442327;586930;1842746
87746479;938460;2110086
87745828;870818;2113000
87407528;678740;2160633
87696427;702671;2170453
87641365;620466;2162710
87641001;620006;2148673
87589580;619789;2149788
87641076;662017;2127883
87696419;695317;2170317
87696351;681451;2146694
87641373;620232;2157181
87110221;616324;2037858
87645150;594378;1991091
87407734;588777;1996105
87734871;667526;2028500
87645507;650569;2014073
87783175;660665;2004097
87645440;623269;1997297
87726760;745867;2042911
87734251;676315;2041018
87734269;681753;2033892
87589390;708232;2023327
87409698;696097;2015094
87407932;713150;2012337
87734335;703634;1997416
87453670;722490;1975528
87630251;751982;2035406
87734301;691084;2018451
87734640;708583;2031783
87734129;666701;2113101
87395756;709573;2062111
87734111;663844;2109620
87641266;617434;2069704
87395830;673886;2051798
87478396;368438;2345840
87478768;349696;2351410
87360339;439248;2327646
87396275;450745;2337512
87396200;427955;2347931
87462994;0;0
87463059;0;0
87396374;417871;2322274
87365668;417233;2319668
87396283;453016;2338430
87396358;431783;2328097
87485581;375505;2156788
87486308;323156;2192694
87462986;357188;2167859
87334029;326971;2176800
87320762;251448;2232473
87543181;595474;2428756
87758631;599706;2426214
RATgrest;601576;2430846
87758102;604361;2427773
87547026;602071;2427311
87758581;602592;2427374
87111278;598379;2432865
87588301;602071;2427311
87588202;602714;2427412
RATmntpr;599002;2427170
RATplita;601400;2425892
87982231;0;0
87433169;602017;2429894
87588251;0;0
87588210;0;0
87116343;659958;2424305
87754986;627416;2426551
87985085;617752;2427164
87682419;626512;2387650
87754994;632764;2430346
87116749;640116;2429564
87116277;648270;2423546
87595041;628865;2416407
87682153;617223;2403341
87682401;625330;2390205
87116137;667488;2390918
87543066;568437;2349241
87201608;502533;2181983
87576223;547756;2250827
87304626;551538;2203094
87597096;542920;2193058
87310862;563575;2209749
87216663;541098;2203537
87201582;529710;2181998
87279174;538548;2204860
87574442;488481;2263871
87571463;496088;2243336
87422394;492546;2288865
87571687;441979;2242459
87337519;489457;2250839
87571828;454414;2260033
87574681;483707;2278816
87571406;477856;2255913
87574368;491301;2268794
87571703;437577;2240028
87597443;502816;2231596
87571554;460268;2291045
87571000;475967;2266868
87576710;567414;2251750
87340380;492210;2330822
83117499;0;0
80263533;0;0
80291682;0;0
85081000;0;0
10002980;0;0
80144790;0;0
80144683;0;0
81036319;0;0
74023184;0;0
51005256;0;0
88950675;0;0
70848705;0;0
80135400;0;0
84003947;0;0
85021196;0;0
85014795;0;0
70918805;0;0
88330010;0;0
80081877;0;0
80154542;0;0
88958363;0;0
88216002;0;0
76002071;0;0
86001164;0;0
85032391;0;0
80285627;0;0
76007435;0;0
10351015;0;0
70311506;0;0
86004060;0;0
71141000;0;0
71801001;0;0
54536136;0;0
10373100;0;0
71115154;0;0
83018606;0;0
80132522;0;0
70880500;0;0
83078105;0;0
82009300;906215;2581511
83027052;0;0
83078063;0;0
83065003;0;0
54345629;0;0
79441006;0;0
80290601;0;0
81010421;0;0
54532341;0;0
71151225;0;0
83020826;0;0
81011601;0;0
80015792;0;0
54737452;0;0
86003186;0;0
88916601;0;0
86008581;0;0
80154690;0;0
10001701;0;0
80155614;0;0
51309377;0;0
84003632;0;0
80142919;1008478;2411206
84003665;0;0
54543967;0;0
80291708;0;0
74021204;0;0
54345751;0;0
84003699;0;0
81004630;0;0
55162040;0;0
10001263;0;0
76007401;0;0
87753541;820495;1819090
85010603;0;0
71313080;0;0
80264200;0;0
88920561;0;0
86000448;0;0
81019323;0;0
71512020;0;0
76013375;0;0
80297549;0;0
85011205;0;0
85043166;934807;2238048
87598227;934805;2238043
83111450;0;0
84843870;0;0
70194704;0;0
80023879;0;0
81011502;0;0
56137166;0;0
74023416;0;0
76013060;0;0
83023093;0;0
85014829;0;0
88650030;0;0
85000232;0;0
80325720;0;0
88141424;0;0
81010736;0;0
87442202;548054;1847835
87464578;0;0
87611897;501928;1893967
87618082;481200;1902774
87613471;570534;1904980
87611871;490595;1899500
87611699;513807;1880856
87447839;517407;1868937
87609636;0;0
87611863;484233;1902234
87594002;536449;2017215
87451849;608998;2073554
87417865;568330;2038019
87495184;538986;2019038
87594275;586510;2058886
87594630;527021;2029790
87544734;0;0
87594069;551173;2040878
87495176;0;0
87544742;540239;2044093
87594655;526368;2035173
87157982;0;0
87597823;586352;2106759
87158030;587643;2123555
87618363;549673;2135888
87445007;567440;2126637
87451831;611909;2102135
87597724;587470;2133141
87157842;569389;2109051
87445023;0;0
87592352;530045;2120808
87592105;546212;2084565
87592543;502987;2135327
87592048;525579;2100940
87592808;512306;2069625
87408997;524008;2077521
87592063;530392;2096373
87592410;509695;2103690
87592428;509589;2107283
87446047;534383;2093364
87592451;504981;2114568
87743526;853966;2142929
87742726;868870;2129856
87743302;830713;2135849
87741074;867313;2099516
87158154;0;0
87556910;886234;2154097
87725838;808982;2140799
87743419;852335;2133136
87725846;814899;2142097
87674622;369354;2159918
87463034;311493;2192708
87359356;0;0
87473827;192649;2422183
87478180;269121;2398010
87473207;195703;2409303
87473264;255150;2400090
87473512;187934;2404509
87478149;282398;2397635
87473876;198076;2428388
87322347;197742;2430681
87473835;195216;2425225
87474007;95718;2398457
87473769;159214;2377109
87474544;138671;2422126
87414318;145740;2414281
87474551;135514;2423371
87474262;116732;2406256
87474312;135848;2406948
87478065;296734;2394394
87471037;295164;2344519
87478057;299213;2387458
87478099;287211;2410192
87471201;286009;2311786
87471185;288985;2321871
87478032;302530;2375075
87471391;300160;2354261
87478016;303682;2367510
87471029;306845;2345961
87289678;193386;2300003
87476309;167409;2327437
87473595;155989;2361368
87476689;252353;2307575
87476556;205015;2353590
87476457;189259;2290473
87289652;196828;2301315
87491506;413796;2069451
87583823;427130;2101001
87583427;448485;2084086
87437806;332319;2131174
87577403;445101;2166996
87485540;429363;2161848
87575001;446475;2177753
87575365;436346;2129649
87577395;0;0
87584268;454018;1985723
87595280;448821;2010589
87584151;416949;1986378
87595553;493137;2018217
87595538;488366;2015280
87576736;561321;2253903
87332635;492255;2332180
87453399;517635;2323112
87576199;549751;2257267
87309765;515599;2325650
87576868;540209;2253841
87543199;577920;2257223
87576884;557005;2255157
87543033;566252;2331998
87684233;631704;2349920
87684001;630331;2334291
87137448;567863;2323278
87543116;570872;2313382
87444000;404136;2467647
87447219;353192;2475242
87444349;443873;2478728
87447714;351222;2432631
87448167;363655;2432371
87447649;325151;2432190
87447508;321968;2450849
87478263;316407;2401792
87447698;338454;2432128
87448084;400921;2414922
87448464;401325;2402966
87448100;388330;2416661
87444695;439880;2402378
87352484;397041;2398940
87713347;830346;2248135
87712265;809326;2269241
87713321;821814;2250942
87719922;761733;2307833
87719930;757671;2303089
87694497;746220;2247803
87713560;787069;2221736
87117267;816407;2288974
87502039;0;0
87271528;622413;2441999
87116244;641992;2421365
87758359;620552;2427283
87116020;625992;2419198
87116046;620703;2423139
87116178;668023;2392778
87590521;618199;2399672
87433102;0;0
87985531;0;0
87116079;635987;2405248
87605444;0;0
87382440;585002;2428451
87432880;0;0
87758060;586783;2431915
85092551;0;0
71222018;0;0
83075143;0;0
94020060;0;0
71505040;0;0
88426890;0;0
54572560;0;0
83117259;0;0
85093641;0;0
80201509;0;0
79433557;0;0
71373001;0;0
88227157;0;0
71603019;0;0
76005199;0;0
54760942;0;0
83047209;0;0
85016048;0;0
83058115;0;0
71223008;0;0
83052548;0;0
80067041;0;0
81022277;0;0
80293084;0;0
80151118;0;0
83117614;0;0
71791061;0;0
25095018;0;0
83050716;0;0
88427054;0;0
85013045;0;0
71605055;0;0
86000943;0;0
80254631;0;0
83084095;0;0
83017111;0;0
71550070;0;0
81021436;0;0
83002154;0;0
80294116;0;0
10353011;0;0
83020446;0;0
85031211;0;0
52490003;0;0
54542324;0;0
70502401;0;0
83065045;0;0
83060301;0;0
85072728;0;0
74039354;0;0
87641134;636513;2114565
87396895;658708;2085600
87782607;662050;2085497
87641290;638194;2084938
87641043;642947;2136434
87734558;703806;2072511
87734178;666742;2076789
87734541;701331;2075885
87409441;675297;2088952
87409409;688347;2107782
87483990;614183;2096768
87641456;627242;2067620
87734475;693692;2096364
87734566;706767;2072326
87443507;583179;1806565
87615039;568666;1812333
87615203;592782;1771072
87615112;635279;1799813
87138099;568609;1822596
87615138;598748;1791975
87775833;751112;1854770
87775353;750260;1887828
87775247;733866;1915545
87775007;763395;1872182
87775114;751808;1861603
87781005;671566;1816325
87447599;0;0
87773556;715321;1827981
87447748;663786;1814482
87447524;636980;1829502
87781559;668479;1864511
87773432;739181;1853833
87783647;702732;1948327
87783530;680287;1941889
87783282;675104;1949747
87783514;675072;1942905
87784231;656404;1726925
87784256;661134;1725068
87176941;559933;1721103
87784793;581691;1722031
87784744;592793;1725112
87784785;583557;1722007
87784835;574804;1717022
87784710;597923;1728663
87784512;638106;1741893
87751222;894306;1905985
87751206;888777;1916514
87763607;939383;1996952
87763300;876644;1954015
87757690;986965;1857235
87696310;669545;2185059
87645283;604076;2032921
87110171;641867;2030923
87110189;638569;2033947
87395947;600367;2023647
87408963;625352;2031290
87395822;659264;2003872
87645101;602193;1989991
87608539;591899;1983787
87726778;741455;2034640
87734632;706689;2036028
87453654;719558;1989336
87407635;757559;2026155
87407676;710190;2015576
87731778;708226;2025300
87024380;722179;2005973
87409532;701283;2016134
87408880;754167;2030506
87590976;709813;2020601
87589507;710302;2016346
87589689;636727;2102498
87407700;676689;2050625
87734236;675547;2050721
87734244;677770;2046452
87548438;643339;2114083
87395814;659491;2086627
87734004;659417;2086762
87641449;655364;2088522
87731695;709905;2069379
87641183;646947;2107095
87734533;697649;2078004
87734459;689635;2094272
87734087;670129;2087983
87732321;688192;2107315
87734038;656394;2085511
87641399;645348;2095729
87534107;622297;2062254
87734426;674007;2087588
87615054;582343;1804608
87441774;568708;1813236
87781088;655311;1770219
87781062;657355;1780036
87443481;594488;1805669
87443556;558303;1817166
87775346;748630;1889628
87775130;748015;1858864
87775213;728886;1928758
87775098;758464;1867175
87775817;756075;1856754
87781609;665681;1845419
87595223;463384;2019881
87595512;479750;2016460
87584474;480916;1985763
87582726;383287;1967485
87491233;382697;2005418
87582478;337889;1965132
87420596;373082;1988149
87584532;412614;2013246
87491225;384402;2009629
87582882;417878;1953987
87581538;365587;1986866
87581793;362856;1981492
87582734;386102;1964574
87584508;400040;2000772
87584607;411926;2004509
87581371;330108;2062356
87464776;0;0
87582163;374927;1875771
87341826;0;0
87671024;377457;1867889
87673319;293202;1848174
87465054;393673;1889775
87517920;371141;1878752
87582536;338030;1930821
87589879;0;0
87134361;466465;1893608
80012054;0;0
70787705;0;0
55139121;0;0
84001685;0;0
84003111;0;0
80143354;0;0
83020842;0;0
83045112;0;0
88924522;0;0
80102699;0;0
53406108;0;0
80130278;0;0
83010033;0;0
81021139;0;0
52110056;0;0
80062166;0;0
84001834;0;0
85031286;0;0
70939702;0;0
80080945;0;0
54567404;0;0
81019299;0;0
71800037;0;0
80144220;0;0
87381897;582539;2444350
87393439;557999;2423721
87381574;559610;2442492
87393504;586027;2419124
87605436;0;0
87381723;564827;2434642
87410712;0;0
87393892;561705;2422819
87987511;0;0
87604843;0;0
87591834;580629;2422311
87432914;0;0
87414532;0;0
87414490;0;0
87604868;0;0
87393165;586563;2422066
87414516;0;0
87591826;584681;2422427
87393413;574758;2425125
87545467;592945;2398615
87393538;589373;2417861
87588236;597477;2400892
87976902;0;0
87502047;0;0
87393637;597923;2411360
87681403;610106;2398616
87545525;575856;2392813
87991497;0;0
87545137;586898;2381984
87681353;607341;2405479
87574947;604365;2406084
87393561;592240;2415739
87545160;594004;2391348
87383281;595337;2415144
87991471;608700;2412202
87758813;592688;2412131
87681338;605741;2406757
87984161;605242;2406051
87545236;601128;2408603
87574939;603677;2408612
87546317;598225;2416624
87758748;597674;2418219
87758680;598861;2421643
87393207;589120;2422941
87381095;594445;2437035
87382200;593505;2433334
87432898;592916;2434579
87393116;592147;2424535
87386318;591099;2433704
87758730;598055;2419134
71301002;0;0
83098186;0;0
71221093;0;0
71550186;0;0
71793067;0;0
71716000;0;0
70114900;0;0
83026666;0;0
83002402;0;0
84005439;0;0
53409714;0;0
55072033;0;0
83048017;0;0
80534172;0;0
81022319;0;0
80012385;0;0
82001115;0;0
85035097;0;0
80241299;0;0
85072710;0;0
80295410;0;0
80224709;0;0
85031278;0;0
80023895;0;0
10341016;0;0
81031419;0;0
83047258;0;0
53401398;0;0
53335612;0;0
72165167;0;0
83068098;0;0
88834366;0;0
86000075;0;0
76010173;0;0
88222281;0;0
84005645;0;0
86000273;0;0
51005108;0;0
20170100;0;0
76013219;0;0
71604066;0;0
54764555;0;0
55162875;0;0
80023440;0;0
80251579;0;0
83045260;0;0
80195099;0;0
81012229;0;0
81011577;0;0
81010322;0;0
87756320;988415;1862539
87757740;974863;1850626
87757724;970495;1860980
87757732;974561;1851849
87756353;999545;1868583
87756783;1005262;1875875
87756767;1001008;1872802
87756866;1020520;1908976
87753566;828785;1819020
87751420;853390;1833248
87753731;822304;1859250
87759290;848255;1819142
87337493;833966;1830846
87753707;818295;1868675
87753459;814794;1826389
87753285;836612;1827437
87439554;835123;1831042
87755371;912789;1818233
87755355;904977;1811191
87755397;920433;1820805
87459008;0;0
87757575;971564;1841121
87318964;796918;1883116
87765180;804510;1902057
87765420;806655;1885597
87765206;803807;1892622
87745174;879602;2140508
87723783;815805;2126038
87749499;890349;2153025
87556076;880930;2143882
87725820;804785;2139796
87764753;763150;1958785
87337089;762995;1959601
87761510;797503;1987804
87420760;749569;1942066
87420414;788095;2035204
87764845;759834;1941011
87764712;774774;1956722
87422741;786972;1970435
87761502;798705;1990752
87555797;742835;1935431
87764738;765444;1950882
87336974;793495;1980630
87761783;812334;1973548
87761262;796495;1975732
87764001;791424;1953827
87240143;0;0
87761106;794071;2036088
87240218;819079;1936537
87722561;791845;2067667
87781583;667149;1854771
87447573;655576;1819504
87447730;0;0
87447581;657174;1818712
87773200;710306;1824356
87775171;724517;1955870
87783266;675060;1969042
87783670;712506;1952226
87734368;723369;1962688
87783241;673945;1978320
87775197;726407;1938876
87785006;668383;1715770
87784561;623672;1740591
87784546;629483;1742815
87784751;591105;1724420
87784009;644603;1743774
87784173;643581;1751571
87784777;585538;1722525
87751271;885770;1886828
87751461;903935;1900785
87751248;889749;1899032
87763250;871836;1952401
87763722;869420;1941751
87756403;1009722;1872888
87756833;1016012;1896216
87757617;976103;1849661
87756858;1018449;1902340
87401323;974629;1857560
87756791;1006132;1878613
87756825;1011469;1888396
87756817;1004499;1884653
87756874;1022269;1909838
87753228;830173;1837366
87753442;813903;1828688
87753426;813527;1836309
87751008;847354;1815941
87751636;843792;1822451
87753004;815356;1845735
87751743;858388;1814366
87753681;799097;1849839
87765354;786955;1869365
87755405;924997;1829180
87755314;901367;1799713
87755389;915922;1818502
87755215;874156;1803974
87757542;965445;1834428
87765008;798384;1885378
87765503;817945;1874073
87765479;817945;1883292
87765438;808788;1886971
87321877;309586;2139408
87491290;380353;2119890
87485144;344180;2110615
87321836;300940;2143878
87491035;366023;2101775
87491043;368385;2096673
87491258;379710;2126055
87334060;369660;2206779
87485334;386627;2136963
87487173;402793;2186382
87575597;408961;2187244
87487009;406284;2223738
87575571;421001;2187606
87575126;468467;2216771
87166355;514134;1845425
87443663;533923;1832856
87443705;530257;1838600
87449322;522165;1835292
87443606;547116;1824642
87442228;550326;1843008
87497461;525799;1841698
87611954;527485;1848474
87443713;529300;1840242
87449462;526203;1841599
87442244;553861;1842306
87443580;549772;1821987
87166041;474367;1850666
87450528;458353;1851058
87182063;975170;2316708
87182394;957593;2348597
87182501;947996;2319793
87552141;970759;2366558
87181016;990285;2302895
87182105;984536;2307707
87181057;969910;2306643
87182550;958058;2322722
87181552;966760;2353336
87718551;910774;2244773
87718015;879805;2255538
87184622;913561;2274614
87715136;891246;2213470
87184572;919973;2280621
87699850;902790;2207566
87391300;882423;2254060
87718411;887061;2260728
87715250;905730;2205084
87715201;898424;2208953
87352047;873711;2199820
87715391;877594;2184720
87718239;845882;2190404
87414581;0;0
87382366;591209;2428737
87981928;611989;2437346
87988709;611155;2432744
87271403;608697;2437189
87271148;597452;2439540
87113860;613248;2434456
87113803;617874;2425006
87113852;612830;2433772
87164798;601917;2435557
87113894;613383;2436501
87271429;614544;2437556
87113878;612493;2433263
87545269;606090;2414099
87986919;0;0
87984666;0;0
87608802;0;0
87590653;604003;2423985
87590471;607032;2421172
87594986;611573;2426718
87590604;604876;2415924
