prefixe;libelle;codeuic;coderesarail;codemnemo;tarentaise;localite;banlieue;pang;bipass;particularites;nrzonebanlieue;indicgp;numdep
5;MICHEL SUR ORGE;87545202;FREQQ;SMCHO;;0;0;0;0;0;75.0;N;91
5;MICHEL VALLOIRE;87742361;FRXVR;SMIVA;;0;0;0;0;0;0.0;N;73
0;MIELAN;87617100;FRFWR;MIELA;;0;0;0;0;0;0.0;N;32
0;MIELAN VILLE;87440180;FRFZO;FRFZO;;0;0;0;0;0;0.0;N;32
0;MIETESHEIM;87213215;FRBVZ;MIEST;;0;0;0;0;0;0.0;N;67
0;MIGNALOUX NOUAILLE;87575704;FREXD;MIGNA;;0;0;0;0;0;0.0;O;86
5;MIHIEL;87534040;FRPFI;FRPFI;;0;0;0;0;0;0.0;N;55
3;MILESSE LA BAZOGE;87396192;FRDLM;LMILE;;0;0;0;0;0;0.0;N;72
0;MILHAC D'AUBEROCHE;87595538;FRFLQ;MILAU;;0;0;0;0;0;0.0;N;24
0;MILHAUD;87775098;FRIJQ;MILHA;;0;0;0;0;0;0.0;N;30
0;MILLAS;87784546;FRION;MILLS;;0;0;0;0;0;0.0;N;66
0;MILLAU;87783001;FRMAU;MILLA;;0;0;0;0;0;0.0;O;12
0;MILLAU GARE ROUTIERE;87442707;FRUGM;FRUGM;;0;0;0;0;0;0.0;O;12
0;MILLAY;87696542;FRGTM;MILAY;;0;0;0;0;0;0.0;N;58
0;MILLY SUR THERAIN;87313700;FRCSE;MILLY;;0;0;0;0;0;0.0;N;60
0;MILONS (LES);87207555;FRLML;FRLML;;0;0;0;0;;0.0;N;92
0;MIMIZAN;99348516;FRMIM;FRMIM;;0;0;0;1;0;0.0;N;33
0;MINIAC;87478131;FREDT;MINIA;;0;0;0;0;0;0.0;N;35
0;MINVERSHEIM;87006247;FRMVM;FRMVM;;0;0;0;0;0;0.0;N;67
0;MIONNAY;87723726;FRHFN;MIONN;;0;0;0;0;0;0.0;N;1
3;MIOUZE ROCHEFORT;87641290;FRFZX;LMIOU;;0;0;0;0;0;0.0;N;63
0;MIRAMAS;87753004;FRMAZ;MIRAM;;0;0;0;0;0;0.0;O;13
0;MIRAMONT D'ASTARAC;87617167;FRQBE;FRQBE;;0;0;0;0;;0.0;N;32
0;MIRAMONT TROUETTE;87440206;FRTCQ;FRTCQ;;0;0;0;0;0;0.0;N;32
0;MIRANDE;87617159;FRFWU;MIRAN;;0;0;0;0;0;0.0;N;32
0;MIRANDE CAFE LE GLACIER;87177394;FRGID;FRGID;;0;0;0;0;0;0.0;N;32
0;MIRANDE LOC;32061715;FRMAQ;FRMAQ;;1;0;0;0;0;0.0;N;32
0;MIRANDE PARKING FOIRAIL;87177402;FRGJC;FRGJC;;0;0;0;0;0;0.0;N;32
0;MIRAUMONT;87342030;FRCXE;MIRAU;;0;0;0;0;0;0.0;N;80
0;MIRECOURT;87144212;FRAYC;MIREC;;0;0;0;0;0;0.0;O;88
0;MIRECOURT (LOCALITE);88014421;FRWCI;FRWCI;;1;0;0;0;0;0.0;N;88
0;MIRECOURT (LYCEE AGRICOLE);87405993;FRZBY;FRZBY;;0;0;0;0;0;0.0;N;88
0;MIREMONT RN20;87448720;FRUNM;FRUNM;;0;0;0;0;0;0.0;N;31
0;MIREPOIX;87615633;FRFWB;MIREP;;0;0;0;0;0;0.0;N;9
0;MIRIBEL;87723528;FRHFE;MIRIB;;0;0;0;0;0;0.0;N;1
0;MISON;87751198;FRHXD;MISON;;0;0;0;0;0;0.0;N;4
0;MITRY CLAYE;87271528;FRCDR;MITRY;;0;0;0;0;0;75.0;N;77
0;MITTERSHEIM;87215327;FRCAK;MITTE;;0;0;0;0;0;0.0;N;57
0;MITTERSHEIM (L ESCALE);87407148;FRZER;FRZER;;0;0;0;0;0;0.0;N;57
0;MITTERSHEIM LOC;57021532;FRZFH;FRZFH;;1;0;0;0;0;0.0;N;57
0;MODANE;87742007;FRAGR;MODNE;;0;0;0;0;0;0.0;N;73
0;MODANE FRONTIERE;87742908;FRHQA;MODAF;;0;0;0;0;0;0.0;O;73
0;MOHON;87172155;FRMHN;MOHON;;0;0;0;0;0;0.0;O;8
0;MOIRANS;87747329;FRABZ;MOIRN;;0;0;0;0;0;0.0;O;38
0;MOIRANS (LOCALITE);38074732;FRMOA;MOIRA;;1;0;0;0;0;0.0;N;38
0;MOIRANS LA GALIFETTE;87747691;FRHWN;MOIRG;;0;0;0;0;0;0.0;N;38
0;MOISSAC;87611889;FRFRM;MOISS;;0;0;0;0;0;0.0;N;82
2;MOLAY LITTRY;87444083;FRDRM;LMOLA;;0;0;0;0;0;0.0;N;14
0;MOLIENS;87316497;FRCUX;MOLIE;;0;0;0;0;0;0.0;N;60
0;MOLIERES SUR CEZE;87775528;FRIKS;MOLIC;;0;0;0;0;0;0.0;N;30
0;MOLINGES;87743591;FRHQW;MOLIN;;0;0;0;0;0;0.0;N;39
0;MOLPHEY;87694455;FRGQT;MOLPH;;0;0;0;0;0;0.0;N;21
0;MOLSHEIM;87214577;FRMOL;MOLSH;;0;0;0;0;0;0.0;O;67
0;MOMMENHEIM;87212142;FRMOH;MOMME;;0;0;0;0;0;0.0;O;67
0;MONACO MONTE CARLO;87756403;FRXMM;MONAC;;0;0;0;0;0;0.0;N;6
2;MONASTIER;87783308;FRLMR;LMONA;;0;0;0;0;0;0.0;O;48
0;MONBALEN;87134411;FRMBL;FRMBL;;0;0;0;0;0;0.0;N;47
0;MONCEAUX LE COMTE;87734970;FRHND;FRHND;;0;0;0;0;0;0.0;N;58
0;MONDOUBLEAU;87396747;FRDMU;MONDO;;0;0;0;0;0;0.0;O;41
0;MONDOUBLEAU LOCALITE;41033263;FRMOC;FRMOC;;1;0;0;0;0;0.0;N;75
0;MONDOUBLEAU STATION TOTAL;87332635;FRMOB;FRMOB;;0;0;0;0;0;0.0;N;41
0;MONESTIER DE CLERMONT;87747592;FRHWE;MONES;;0;0;0;0;0;0.0;N;38
0;MONETEAU GURGY;87683557;FRGND;MONEG;;0;0;0;0;0;0.0;N;89
2;MONETIER LES BAINS;99050790;FRJAK;LMONE;;0;0;0;1;;0.0;N;5
0;MONFERRAN;87611798;FRFRC;MONFE;;0;0;0;0;0;0.0;N;32
3;MONGIE;87679902;FRGKN;LMONG;;0;0;0;0;0;0.0;O;65
0;MONISTROL D'ALLIER;87734335;FRHLK;MONIS;;0;0;0;0;0;0.0;N;43
0;MONLEON MAGNOAC MAIRIE;87443333;FRUKO;FRUKO;;0;0;0;0;0;0.0;N;65
0;MONLET;87731778;FRHJR;MONLE;;0;0;0;0;0;0.0;N;43
0;MONLONG EGLISE;87443424;FRUKQ;FRUKQ;;0;0;0;0;0;0.0;N;65
0;MONNAIE;87574681;FREVF;MONNA;;0;0;0;0;0;0.0;N;37
0;MONNAIE JEAN BAPTISTE MOREAU;87427393;FRJBM;FRJBM;;0;0;0;0;0;0.0;N;37
0;MONNAIE LOCALITE;37574680;FRMNA;FRMNA;;1;0;0;0;0;0.0;N;37
3;MONNERIE ST REMY;87734483;FRHLU;LMONN;;0;0;0;0;0;0.0;N;63
0;MONNERVILLE;87545111;FREQI;MONNE;;0;0;0;0;0;75.0;N;91
0;MONSEMPRON LIBOS;87586453;FRMLS;MONSE;;0;0;0;0;0;0.0;O;47
0;MONSWILLER;87674176;FRGIK;MONSW;;0;0;0;0;0;0.0;N;67
0;MONT DE LANS;99382530;FRITR;MTLAN;;0;0;0;1;;0.0;N;38
0;MONT DE MARSAN;87671016;FRXMJ;MONMA;;0;0;0;0;0;0.0;O;40
0;MONT DE TERRE;87287128;FRCLA;MONTT;;0;0;0;0;0;0.0;N;59
2;MONT DORE;87641472;FRGAL;LMDOR;;0;0;0;0;0;0.0;O;63
0;MONT LE VERNOIS;87185405;FRBNI;VEREX;;0;0;0;0;0;0.0;N;70
0;MONT LE VIGNOBLE;87117473;FRANR;MTVIG;;0;0;0;0;0;0.0;N;54
0;MONT LOUIS LA CABANASSE;87784793;FRIPB;MTCAB;;0;0;0;0;0;0.0;N;66
0;MONT NOTRE DAME;87171355;FRBCD;MTNDA;;0;0;0;0;0;0.0;N;2
0;MONT ST AIGNAN CAMPUS;87401901;FRMSA;FRMSA;;0;0;0;0;0;0.0;N;76
2;MONT ST MICHEL;87321992;FRMSM;FRMSM;;0;0;0;0;0;0.0;O;50
0;MONT SUR MEURTHE;87141143;FRMMT;MTSME;;0;0;0;0;0;0.0;O;54
0;MONT SUR MEURTHE (LOCALITE);54014114;FRMTV;FRMTV;;1;0;0;0;0;0.0;N;54
0;MONT SUR MEURTHE VILLAGE;87140038;FRMMV;FRMMV;;0;0;0;0;0;0.0;O;54
0;MONT/MEURTHE (LE MONT);87405647;FRZAI;FRZAI;;0;0;0;0;0;0.0;N;54
0;MONT/MEURTHE (RUE DE LORRAINE);87405654;FRZAJ;FRZAJ;;0;0;0;0;0;0.0;N;54
0;MONTADY RN;87447748;FRUMN;FRUMN;;0;0;0;0;0;0.0;N;34
0;MONTAIGNAC ST HIPPOLYTE;87594135;FRFIR;MTAIH;;0;0;0;0;0;0.0;N;19
0;MONTAIGU VENDEE;87481465;FREGE;MONVE;;0;0;0;0;0;0.0;N;85
0;MONTAIGUT;87597674;FRFNR;MTAIG;;0;0;0;0;0;0.0;N;23
0;MONTAIGUT EN COMBRAILLE;87327601;FRMEC;FRMEC;;0;0;0;0;0;0.0;N;63
0;MONTAIN LAVIGNY;87718221;FRGZX;MTAIN;;0;0;0;0;0;0.0;N;39
0;MONTALBERT;99739360;FRIYB;MTALB;;0;0;0;1;;0.0;N;73
3;MONTANE;87437103;FRXJJ;FRXJJ;;0;0;0;0;0;0.0;N;19
0;MONTARGIS;87684001;FRGNX;MARGI;;0;0;0;0;0;0.0;N;45
0;MONTARGIS GARE ROUTIERE;87338574;FRMNX;FRMNX;;0;0;0;0;0;0.0;N;45
0;MONTARGIS LOCALITE;45068400;FRMOX;FRMOX;;1;0;0;0;0;0.0;N;45
0;MONTARLOT;87143230;FRAWQ;MTARL;;0;0;0;0;0;0.0;N;70
0;MONTASTRUC  R88;87165852;FRUAP;FRUAP;;0;0;0;0;0;0.0;N;31
0;MONTASTRUC LA CONSEILLERE;87615369;FRFVM;MTAST;;0;0;0;0;0;0.0;N;31
0;MONTASTRUC LOC;31061536;FRLFT;FRLFT;;1;0;0;0;0;0.0;N;31
0;MONTATAIRE;87276618;FRCHC;MTATA;;0;0;0;0;0;0.0;N;60
0;MONTAUBAN 82;82061124;FRMBO;FRMBO;;1;0;0;0;0;0.0;N;82
0;MONTAUBAN DE BRETAGNE;87471086;FRDWH;MTBRT;;0;0;0;0;0;0.0;N;35
0;MONTAUBAN DE BRETAGNE VILLE;87338418;FRMNB;FRMNB;;0;0;0;0;0;0.0;N;35
0;MONTAUBAN GARE ROUTIERE;87441840;FRUGA;FRUGA;;0;0;0;0;0;0.0;O;82
0;MONTAUBAN PRAX PARIS;87442442;FRUFZ;FRUFZ;;0;0;0;0;0;0.0;N;82
0;MONTAUBAN VILLE BOURBON;87611244;FRXMW;MAUTB;;0;0;0;0;0;0.0;O;82
0;MONTAUDRAN;87612010;FRFRW;MTAUD;;0;0;0;0;0;0.0;N;31
0;MONTAULIN LOC;10027996;FRTLM;FRTLM;;1;0;0;0;0;0.0;N;10
0;MONTAULIN MAIRIE;87279968;FROAP;FROAP;;0;0;0;0;0;0.0;N;10
0;MONTAULIN VALLEE VERTE;87319764;FRTAU;FRTAU;;0;0;0;0;0;0.0;N;10
0;MONTAUT 31 COUECHET;87446872;FRUOQ;FRUOQ;;0;0;0;0;0;0.0;N;31
0;MONTAUT BETHARRAM;87672113;FRGEZ;MTAUB;;0;0;0;0;0;0.0;N;64
0;MONTBARD;87713131;FRGWE;MBARD;;0;0;0;0;0;0.0;O;21
0;MONTBARREY;87718866;FRHBQ;MTBRR;;0;0;0;0;0;0.0;N;39
0;MONTBARTIER;87611699;FRFQU;MTBAR;;0;0;0;0;0;0.0;N;82
0;MONTBAZENS;87157016;FRMTZ;FRMTZ;;0;0;0;0;0;0.0;N;12
0;MONTBAZON;87571406;FRESO;MTBAZ;;0;0;0;0;0;0.0;N;37
0;MONTBELIARD VILLE;87184523;FRXMF;MBELI;;0;0;0;0;0;0.0;N;25
0;MONTBEUGNY;87696401;FRGTA;MTBEU;;0;0;0;0;0;0.0;N;3
0;MONTBIZOT;87396044;FRDLF;MTBIZ;;0;0;0;0;0;0.0;N;72
0;MONTBOUCHER;87157867;FRJAE;FRJAE;;0;0;0;0;0;0.0;N;23
0;MONTBRAS;87148114;FRBBO;MTBRA;;0;0;0;0;0;0.0;N;55
0;MONTBRE;87171256;FRBBV;MTBRE;;0;0;0;0;0;0.0;N;51
0;MONTBRISON;87726448;FRHHW;MBRIS;;0;0;0;0;0;0.0;N;42
0;MONTBRUN;87613596;FRFTR;MTBRU;;0;0;0;0;0;0.0;N;46
0;MONTBRUN - MAS DE DOUCET;87440222;FRTDR;FRTDR;;0;0;0;0;0;0.0;N;46
0;MONTCARET;87584169;FRFDY;MTCAR;;0;0;0;0;;0.0;N;24
0;MONTCEAU LES MINES;87694620;FRGRH;MCEAU;;0;0;0;0;0;0.0;N;71
0;MONTCHANIN;87694307;FRMCH;MCHAN;;0;0;0;0;0;0.0;O;71
0;MONTCHAVIN;99739420;FRIYH;MONCH;;0;0;0;1;;0.0;N;73
0;MONTCHAVIN LES COCHES;99739770;FRIZP;MONCC;;0;0;0;1;;0.0;N;73
0;MONTCORNET GARE;87296384;FRCNS;MTCOR;;0;0;0;0;0;0.0;N;2
0;MONTDAUPHIN GUILLESTRE;87763508;FRIGZ;MDAUP;;0;0;0;0;0;0.0;N;5
0;MONTDIDIER LEP;87588640;FRZHY;FRZHY;;0;0;0;0;0;0.0;N;80
0;MONTDIDIER LOCALITE;80058867;FRZKG;FRZKG;;1;0;0;0;0;0.0;N;80
0;MONTDIDIER PLACE DOUMER;87588657;FRZIO;FRZIO;;0;0;0;0;0;0.0;N;80
0;MONTDIDIER PLACE FAIDHERBE;87591313;FRZIR;FRZIR;;0;0;0;0;0;0.0;N;80
0;MONTDIDIER PLACE FOCH;87588665;FRZIP;FRZIP;;0;0;0;0;0;0.0;N;80
0;MONTDIDIER SNCF;87313346;FRMTD;MTDID;;0;0;0;0;0;0.0;O;80
0;MONTE CARLO COUNTRY CLUB;87338590;FRMCC;FRMCC;;0;0;0;0;0;0.0;N;6
0;MONTECH;87677963;FRGKA;FRGKA;;0;0;0;0;;0.0;N;82
0;MONTEGUT PLANTAUREL MAIRIE;87443960;FRUOH;FRUOH;;0;0;0;0;0;0.0;N;9
0;MONTEILS;87613455;FRFTF;MTEIL;;0;0;0;0;0;0.0;N;12
0;MONTELIMAR (LOCALITE);26076400;FRMTL;MONTL;;1;0;0;0;0;0.0;N;26
0;MONTELIMAR GARE ROUTIERE;87556522;FRMTR;FRMTR;;0;0;0;0;0;0.0;O;26
0;MONTELIMAR GARE SNCF;87764001;FRXMK;MELIM;;0;0;0;0;0;0.0;O;26
0;MONTENDRE;87491183;FREMT;MENDR;;0;0;0;0;0;0.0;N;17
0;MONTEREAU;87682302;FRMTU;MEREA;;0;0;0;0;0;75.0;O;77
0;MONTEROLIER BUCHY;87411454;FRDNT;MTERO;;0;0;0;0;0;0.0;N;76
0;MONTESCOURT;87296418;FRCNV;MESCO;;0;0;0;0;0;0.0;N;2
0;MONTESTRUC SUR GERS;87586347;FRFFI;MTEST;;0;0;0;0;0;0.0;N;32
2;MONTET;87326520;FRMON;FRMON;;0;0;0;0;0;0.0;N;3
0;MONTFAVET;87765412;FRIIE;MTFAV;;0;0;0;0;0;0.0;N;84
0;MONTFERRAND D813;87443556;FRUHK;FRUHK;;0;0;0;0;0;0.0;N;11
0;MONTFERRAND THORAISE;87718106;FRGZN;MTFER;;0;0;0;0;0;0.0;N;25
0;MONTFORT;87751172;FRHXB;MTFOR;;0;0;0;0;0;0.0;N;4
0;MONTFORT L'AMAURY MERE;87393892;FRDJZ;MONTF;;0;0;0;0;0;75.0;N;78
0;MONTFORT LE GESNOIS;87396291;FRDLV;MTGES;;0;0;0;0;0;0.0;N;72
0;MONTFORT SUR MEU;87471078;FRDWG;MTMEU;;0;0;0;0;0;0.0;N;35
0;MONTGAILLARD;87671545;FRGDZ;MTGAI;;0;0;0;0;0;0.0;N;65
0;MONTGAILLARD 09;87455006;FRJAQ;MTGAA;;0;0;0;0;0;0.0;N;9
0;MONTGENEVRE;99237560;FRMOJ;FRMOJ;;0;0;0;1;0;0.0;N;5
0;MONTGERON CROSNE;87682104;FRGLP;MTGER;;0;0;0;0;0;75.0;N;91
0;MONTGEROULT COURCELLES;87381160;FRDCH;MTGEC;;0;0;0;0;0;75.0;N;95
0;MONTGISCARD D6113;87443622;FRUHT;FRUHT;;0;0;0;0;0;0.0;N;31
0;MONTHERME;87172056;FRBDC;MONTH;;0;0;0;0;0;0.0;N;8
0;MONTIERAMEY EGLISE;87279943;FRMYE;FRMYE;;0;0;0;0;0;0.0;N;10
0;MONTIERCHAUME;87597088;FRFMP;MTIER;;0;0;0;0;0;0.0;N;36
0;MONTIERCHAUME (LOCALITE);36059708;FRFMY;FRFMY;;1;0;0;0;0;0.0;N;36
0;MONTIERCHAUME BOURG;87360875;FRGHY;FRGHY;;0;0;0;0;0;0.0;N;36
0;MONTIGNY D938/G LECLERCQ;87588442;FRZHT;FRZHT;;0;0;0;0;0;0.0;N;60
0;MONTIGNY EN OSTREVENT;87345306;FRDAC;MIGNY;;0;0;0;0;0;0.0;N;59
0;MONTIGNY LES MONTS MAIRIE;87117937;FRAOS;FRAOS;;0;0;0;0;0;0.0;N;10
0;MONTIGNY LES VESOUL;87117192;FRBNF;AUTET;;0;0;0;0;0;0.0;N;70
0;MONTIGNY SUR CHIERS;87117598;FRAOA;MTICH;;0;0;0;0;0;0.0;N;54
0;MONTIGNY SUR LOING;87684100;FRGNY;MTILO;;0;0;0;0;0;75.0;N;77
0;MONTIGNY SUR MEUSE;87172882;FRBER;MTIME;;0;0;0;0;0;0.0;N;8
0;MONTIGNY-BEAUCH;87276089;FRCFG;MTIBE;;0;0;0;0;0;75.0;N;95
0;MONTIVILLIERS;87413724;FRDOT;MONTI;;0;0;0;0;0;0.0;N;76
0;MONTIVILLIERS (LOCALITE);76041372;FRAFB;FRAFB;;1;0;0;0;0;0.0;N;76
0;MONTLAUR;87618207;FRFWX;MTLAU;;0;0;0;0;0;0.0;N;31
0;MONTLAUR EN DIOIS;87688531;FRGPC;FRGPC;;0;0;0;0;0;0.0;N;26
0;MONTLOUIS;87571273;FRQZE;MTLOU;;0;0;0;0;0;0.0;N;37
0;MONTLUCON LEM;87417840;FRMCL;FRMCL;;0;0;0;0;0;0.0;N;3
0;MONTLUCON LOCALITE;3032367;FRLOM;FRLOM;;1;0;0;0;0;0.0;N;3
0;MONTLUCON VILLE;87641001;FRMCU;MLUCO;;0;0;0;0;0;0.0;O;3
0;MONTLUCON-RIMARD;87323675;FRMLR;FRMLR;;0;0;0;0;0;0.0;N;3
0;MONTLUEL;87723569;FRHFI;MTLUE;;0;0;0;0;0;0.0;N;1
0;MONTMARAULT;87326512;FRMOM;FRMOM;;0;0;0;0;0;0.0;O;3
0;MONTMEDY;87194209;FRBTI;MMEDY;;0;0;0;0;0;0.0;N;55
0;MONTMEDY (CENTRE);87406637;FRZFD;FRZFD;;0;0;0;0;0;0.0;N;55
0;MONTMEDY (LOCALITE);55019420;FRWCL;FRWCL;;1;0;0;0;0;0.0;N;55
0;MONTMELIAN;87741181;FRMML;MMELI;2;0;0;0;0;0;0.0;O;73
0;MONTMOREAU;87583674;FRFDK;MTMOR;;0;0;0;0;0;0.0;N;16
0;MONTMORILLON;87575480;FREWR;MONTN;;0;0;0;0;0;0.0;N;86
0;MONTMORILLON LOCALITE;86057548;FREBY;FREBY;;1;0;0;0;0;0.0;N;86
0;MONTMORILLON LPA J-M BOULOUX;87431635;FREWJ;FREWJ;;0;0;0;0;0;0.0;N;86
0;MONTOIR DE BRETAGNE;87481713;FRMDB;MOIRB;;0;0;0;0;0;0.0;N;44
0;MONTOISON;87769521;FRIIT;MONTO;;0;0;0;0;;0.0;N;26
0;MONTPAON;87781534;FRIMB;MPAON;;0;0;0;0;0;0.0;N;13
0;MONTPELLIER SAINT-ROCH;87773002;FRMPL;MPELL;;0;0;0;0;0;0.0;O;34
0;MONTPEZAT DE QUERCY;87613331;FRFSY;MTPEZ;;0;0;0;0;0;0.0;N;82
0;MONTPLAISIR (ALBI);87442830;FRUGZ;FRUGZ;;0;0;0;0;0;0.0;N;81
0;MONTPLAISIR LA LEUDE D6113;87443507;FRUHE;FRUHE;;0;0;0;0;0;0.0;N;11
0;MONTPON MENESTEROL;87595322;FRFLL;MPONI;;0;0;0;0;0;0.0;N;24
0;MONTRABE;87611848;FRFRH;MTRAB;;0;0;0;0;0;0.0;O;31
0;MONTRABE MAIRIE;87462846;FRRDD;FRRDD;;0;0;0;0;0;0.0;N;31
0;MONTREAL;87743500;FRHQQ;MTREA;;0;0;0;0;0;0.0;N;1
0;MONTREJEAU GOURDAN POLIGNAN;87611152;FRMTJ;MREJE;;0;0;0;0;0;0.0;O;31
0;MONTRELAIS;87484378;FREHQ;MTREL;;0;0;0;0;0;0.0;N;44
0;MONTREUIL;87382879;FRDFJ;MTREU;;0;0;0;0;0;75.0;N;78
0;MONTREUIL BELLAY;87487637;FRELJ;MREUI;;0;0;0;0;0;0.0;N;49
0;MONTREUIL BELLAY (LOCALITE);87048763;FRPDC;FRPDC;;1;0;0;0;0;0.0;N;49
0;MONTREUIL BELLAY CENTRE;87334078;FRPBL;FRPBL;;0;0;0;0;0;0.0;N;49
0;MONTREUIL SUR ILLE;87478032;FREDM;MONIL;;0;0;0;0;0;0.0;N;35
0;MONTREUIL SUR MER;87317164;FRCWB;MTREM;;0;0;0;0;0;0.0;N;62
0;MONTREUIL SUR THERAIN;87316406;FRCUR;MTRET;;0;0;0;0;0;0.0;N;60
0;MONTREUX VIEUX;87184275;FRBLS;MTREV;;0;0;0;0;0;0.0;N;68
0;MONTRICHARD;87574855;FREVJ;MRICH;;0;0;0;0;0;0.0;N;41
0;MONTROC LE PLANET;87746867;FRHVD;MONTR;;0;0;0;0;0;0.0;N;74
0;MONTROND;87763730;FRIHJ;MTRON;;0;0;0;0;0;0.0;N;5
0;MONTROND LES BAINS;87726885;FRHJC;MROND;;0;0;0;0;0;0.0;N;42
0;MONTROZIER (EMBT);87138412;FRUBZ;FRUBZ;;0;0;0;0;0;0.0;N;12
0;MONTRY CONDE;87116400;FRALJ;FRALJ;;0;0;0;0;0;75.0;N;77
0;MONTS D'OLMES;99328559;FRMOF;FRMOF;;0;0;0;1;0;0.0;N;9
0;MONTS IND ET LOIRE;87575035;FREVO;MONTS;;0;0;0;0;0;0.0;N;37
0;MONTSAUNES EGLISE;87449173;FRULB;FRULB;;0;0;0;0;0;0.0;N;31
0;MONTSOULT MAFFLIERS;87276493;FRCGP;MTSOU;;0;0;0;0;0;75.0;O;95
0;MONTSURS;87478537;FREEC;MTSUR;;0;0;0;0;0;0.0;N;53
0;MONTUREUX;87185546;FRFKU;FRFKU;;0;0;0;0;0;0.0;N;70
0;MONTUREUX LES BAULAY;87185280;FRBMT;MONTB;;0;0;0;0;0;0.0;N;70
0;MONTVALEZAN;99731760;FRIWJ;MTVAL;;0;0;0;1;;0.0;N;73
0;MONTVILLE;87411801;FRDOC;MVILL;;0;0;0;0;0;0.0;N;76
0;MOOSCH;87182592;FRBKP;MOOSC;;0;0;0;0;0;0.0;N;68
0;MORANNES;87484170;FREHG;MORAN;;0;0;0;0;0;0.0;N;49
0;MORBIER;87715433;FRGZF;MORBI;;0;0;0;0;0;0.0;N;39
0;MORCENX;87673103;FRMCX;MORCE;;0;0;0;0;0;0.0;O;40
0;MOREE SALLE DES FETES;87453399;FRMRD;FRMRD;;0;0;0;0;0;0.0;N;41
0;MORET VENEUX LES SABLONS;87682278;FRMOR;MORET;;0;0;0;0;0;75.0;O;77
0;MOREUIL;87313320;FRCRA;MOREU;;0;0;0;0;0;0.0;N;80
0;MOREZ;87715441;FRGZG;MOREZ;;0;0;0;0;0;0.0;N;39
0;MORGNY;87411439;FRDNQ;MORGN;;0;0;0;0;0;0.0;N;76
0;MORHANGE;87192286;FRBPV;MORHA;;0;0;0;0;0;0.0;N;57
0;MORHANGE (PL REPUBLIQUE);87407155;FRZES;FRZES;;0;0;0;0;0;0.0;N;57
0;MORHANGE (POINCARE);87407163;FRZET;FRZET;;0;0;0;0;0;0.0;N;57
0;MORHANGE JEANNE D ARC;87407171;FRZEU;FRZEU;;0;0;0;0;0;0.0;N;57
0;MORHANGE LOC;57019228;FRZFI;FRZFI;;1;0;0;0;0;0.0;N;57
0;MORIERES LES AVIGNON;87765420;FRIIF;MORIE;;0;0;0;0;0;0.0;N;84
0;MORILLON;99197780;FRMRL;FRMRL;;0;0;0;1;0;0.0;N;74
0;MORLAIX;87474338;FRMXN;MORLA;;0;0;0;0;0;0.0;O;29
0;MORLAIX LOC;29047433;FRMXO;FRMXO;;1;0;0;0;0;0.0;N;29
0;MORLHON LE HAUT (D911);87442392;FRUFT;FRUFT;;0;0;0;0;0;0.0;N;12
0;MORMANT;87116087;FRAKJ;MORMA;;0;0;0;0;0;75.0;N;77
0;MORRE;87391300;FRMRE;FRMRE;;0;0;0;0;0;0.0;N;25
0;MORTCERF;87116244;FRAKS;MORTC;;0;0;0;0;0;75.0;N;77
0;MORTEAU;87718619;FRMTO;MORTE;;0;0;0;0;0;0.0;O;25
0;MORZINE;99198424;FRMRZ;FRMRZ;;0;0;0;1;0;0.0;N;74
3;MOTHE;87442459;FRUGD;FRUGD;;0;0;0;0;0;0.0;N;12
3;MOTHE ACHARD;87486423;FREKI;LMOTH;;0;0;0;0;0;0.0;N;85
3;MOTHE ST HERAY;87485508;FREJD;LMTHH;;0;0;0;0;0;0.0;N;79
0;MOTHERN;87212456;FRBVJ;MOTHE;;0;0;0;0;0;0.0;N;67
0;MOTREFF;87473777;FRDZX;MOTRE;;0;0;0;0;0;0.0;N;29
0;MOTTARET;99739270;FRIXS;MOTTA;;0;0;0;1;;0.0;N;73
3;MOTTE;87473371;FRDYS;LMOTT;;0;0;0;0;0;0.0;N;22
3;MOTTE CENTRE;87432401;FRUAH;FRUAH;;0;0;0;0;0;0.0;N;22
3;MOTTE D'AVEILLANS;99382650;FRITS;LMOTA;;0;0;0;1;;0.0;N;38
3;MOTTE EN BAUGES;99731780;FRIWK;LMOTB;;0;0;0;1;0;0.0;N;73
3;MOTTE LOCALITE;22047337;FRDHH;FRDHH;;1;0;0;0;0;0.0;N;22
0;MOTTEVILLE;87411280;FRMOT;MOTTE;;0;0;0;0;0;0.0;O;76
0;MOUANS-SARTOUX;87401323;FRMSE;FRMSE;;0;0;0;0;0;0.0;N;6
0;MOUCHAN;87464743;FRILY;FRILY;;0;0;0;0;0;0.0;N;32
0;MOUCHARD;87718833;FRMCD;MOUCH;;0;0;0;0;0;0.0;O;39
0;MOULET MARCENAT;87570374;FRTKO;FRTKO;;0;0;0;0;0;0.0;N;63
0;MOULIN AUGE 31;87446906;FRUOT;FRUOT;;0;0;0;0;0;0.0;N;31
2;MOULIN DES PONTS;87743211;FRHQG;LMOUP;;0;0;0;0;0;0.0;N;1
0;MOULIN GALANT;87681403;FRGLB;FRGLB;;0;0;0;0;0;75.0;N;91
0;MOULIN LAUTIER;87447102;FRUKZ;FRUKZ;;0;0;0;0;0;0.0;N;81
0;MOULIN NEUF 12 D64;87442731;FRUGQ;FRUGQ;;0;0;0;0;0;0.0;N;12
0;MOULINEAUX;87207639;FRMLX;FRMLX;;0;0;0;0;;0.0;N;92
