saa_ide;csp_ide;saa_code;saa_name;coord;saa_xcoord;saa_ycoord;saa_insee;mainstoparea;mainconnection;carpark;multimodal;additionaldata;saa_visible
2451;2;OCE80151118;gare de Rheinhausen;0,0;0;0;;1;0;0;0;;1
2458;2;OCE83117614;gare de Ricadi;0,0;0;0;;1;0;0;0;;1
2463;2;OCE71791061;gare de Riells-Viabrea-Breda;0,0;0;0;;1;0;0;0;;1
2465;2;OCE25095018;gare de Riga Passajirskaia;0,0;0;0;;1;0;0;0;;1
2470;2;OCE83050716;gare de Rimini;0,0;0;0;;1;0;0;0;;1
2477;2;OCE88427054;gare de Rivage;0,0;0;0;;1;0;0;0;;1
2482;2;OCE85013045;gare de Roche Vd;0,0;0;0;;1;0;0;0;;1
2484;2;OCE71605055;gare de Roda-de-Albacete(la);0,0;0;0;;1;0;0;0;;1
2489;2;OCE86000943;gare de Roedekro;0,0;0;0;;1;0;0;0;;1
2496;2;OCE80254631;gare de Rohrbach;0,0;0;0;;1;0;0;0;;1
2501;2;OCE83084095;gare de Roma-Termini;0,0;0;0;;1;0;0;0;;1
2504;2;OCE83017111;gare de Romano;0,0;0;0;;1;0;0;0;;1
2509;2;OCE71550070;gare de Ronda;0,0;0;0;;1;0;0;0;;1
2516;2;OCE81021436;gare de Rosenbach;0,0;0;0;;1;0;0;0;;1
2521;2;OCE83002154;gare de Rosta;0,0;0;0;;1;0;0;0;;1
2529;2;OCE80294116;gare de Rottweil;0,0;0;0;;1;0;0;0;;1
2534;2;OCE10353011;gare de Rovaniemi;0,0;0;0;;1;0;0;0;;1
2536;2;OCE83020446;gare de Rovereto;0,0;0;0;;1;0;0;0;;1
2541;2;OCE85031211;gare de RUETI ZH;0,0;0;0;;1;0;0;0;;1
2548;2;OCE52490003;gare de Russe;0,0;0;0;;1;0;0;0;;1
2553;2;OCE54542324;gare de RYCHNOV U JABLONCE NAD;0,0;0;0;;1;0;0;0;;1
2555;2;OCE70502401;gare de Rye;0,0;0;0;;1;0;0;0;;1
2560;2;OCE83065045;gare de S.Frediano-Settimo;0,0;0;0;;1;0;0;0;;1
2567;2;OCE83060301;gare de S.Vincenzo;0,0;0;0;;1;0;0;0;;1
2572;2;OCE85072728;gare de Saanenmoeser;0,0;0;0;;1;0;0;0;;1
2579;2;OCE74039354;gare de SAFFLE;0,0;0;0;;1;0;0;0;;1
8505;2;OCE87641134;St-Gervais-Chateauneuf;636513,2114565;636513;2114565;63100;1;0;0;0;;1
8510;2;OCE87396895;gare de Clermont - La Rotonde;658708,2085600;658708;2085600;63113;1;0;0;0;;1
8512;2;OCE87782607;gare de Clermont-la-Pardieu;662050,2085497;662050;2085497;63113;1;0;0;0;;1
8517;2;OCE87641290;gare de La Miouze-Rochefort;638194,2084938;638194;2084938;63163;1;0;0;0;;1
8524;2;OCE87641043;gare de Lapeyrouse(Puy-de-Dôme);642947,2136434;642947;2136434;63187;1;0;0;0;;1
8529;2;OCE87734558;Pont-de-David;703806,2072511;703806;2072511;63207;1;0;0;0;;1
8531;2;OCE87734178;gare de Les Martres-de-Veyre;666742,2076789;666742;2076789;63214;1;0;0;0;;1
8536;2;OCE87734541;Olliergues;701331,2075885;701331;2075885;63258;1;0;0;0;;1
8543;2;OCE87409441;Pont-du-Château-Carref.;675297,2088952;675297;2088952;63284;1;0;0;0;;1
8548;2;OCE87409409;Puy-Guillaume-Laroche;688347,2107782;688347;2107782;63291;1;0;0;0;;1
8555;2;OCE87483990;Avit (st);614183,2096768;614183;2096768;63320;1;0;0;0;;1
8560;2;OCE87641456;St-Sauves;627242,2067620;627242;2067620;63397;1;0;0;0;;1
8562;2;OCE87734475;gare de Thiers;693692,2096364;693692;2096364;63430;1;0;0;0;;1
8567;2;OCE87734566;Vertolaye;706767,2072326;706767;2072326;63454;1;0;0;0;;1
8574;2;OCE87443507;Montpl-la-leude-D6113;583179,1806565;583179;1806565;11049;1;0;0;0;;1
8579;2;OCE87615039;gare de Castelnaudary;568666,1812333;568666;1812333;11076;1;0;0;0;;1
8581;2;OCE87615203;gare de Couiza-Montazels;592782,1771072;592782;1771072;11103;1;0;0;0;;1
8586;2;OCE87615112;gare de Lézignan-Corbières;635279,1799813;635279;1799813;11203;1;0;0;0;;1
8593;2;OCE87138099;Pommarède(la);568609,1822596;568609;1822596;11292;1;0;0;0;;1
8598;2;OCE87615138;gare de Verzeille;598748,1791975;598748;1791975;11408;1;0;0;0;;1
8601;2;OCE87775833;gare de Aimargues;751112,1854770;751112;1854770;30006;1;0;0;0;;1
8606;2;OCE87775353;gare de Nozières-Brignon;750260,1887828;750260;1887828;30053;1;0;0;0;;1
8613;2;OCE87775247;gare de La Levade;733866,1915545;733866;1915545;30131;1;0;0;0;;1
8618;2;OCE87775007;gare de Nîmes;763395,1872182;763395;1872182;30189;1;0;0;0;;1
8625;2;OCE87775114;gare de Vergèze-Codognan;751808,1861603;751808;1861603;30344;1;0;0;0;;1
8630;2;OCE87781005;gare de Béziers;671566,1816325;671566;1816325;34032;1;0;0;0;;1
8632;2;OCE87447599;Capestang-Village;0,0;0;0;34052;1;0;0;0;;1
8637;2;OCE87773556;gare de Frontignan;715321,1827981;715321;1827981;34108;1;0;0;0;;1
8644;2;OCE87447748;Montady-RN;663786,1814482;663786;1814482;34161;1;0;0;0;;1
8649;2;OCE87447524;Condades-RN;636980,1829502;636980;1829502;34229;1;0;0;0;;1
8651;2;OCE87781559;gare de Les Cabrils;668479,1864511;668479;1864511;34233;1;0;0;0;;1
8656;2;OCE87773432;gare de Valergues-Lansargues;739181,1853833;739181;1853833;34321;1;0;0;0;;1
8663;2;OCE87783647;gare de Bagnols-Chadenet;702732,1948327;702732;1948327;48014;1;0;0;0;;1
8668;2;OCE87783530;gare de Chanac;680287,1941889;680287;1941889;48039;1;0;0;0;;1
8675;2;OCE87783282;gare de Marvejols;675104,1949747;675104;1949747;48092;1;0;0;0;;1
8680;2;OCE87783514;gare de Les Salelles;675072,1942905;675072;1942905;48185;1;0;0;0;;1
8682;2;OCE87784231;gare de Argelès-sur-Mer;656404,1726925;656404;1726925;66008;1;0;0;0;;1
8687;2;OCE87784256;gare de Collioure;661134,1725068;661134;1725068;66053;1;0;0;0;;1
8694;2;OCE87176941;Courbassil;559933,1721103;559933;1721103;66095;1;0;0;0;;1
8699;2;OCE87784793;gare de Mont-Louis-la-Cabanasse;581691,1722031;581691;1722031;66117;1;0;0;0;;1
8702;2;OCE87784744;gare de Thuès-les-Bains;592793,1725112;592793;1725112;66123;1;0;0;0;;1
8707;2;OCE87784785;gare de Planès;583557,1722007;583557;1722007;66142;1;0;0;0;;1
8714;2;OCE87784835;gare de Saillagouse;574804,1717022;574804;1717022;66167;1;0;0;0;;1
8719;2;OCE87784710;gare de Joncet;597923,1728663;597923;1728663;66193;1;0;0;0;;1
8721;2;OCE87784512;gare de Le Soler;638106,1741893;638106;1741893;66195;1;0;0;0;;1
8726;2;OCE87751222;Château-Arnoux-Mairie;894306,1905985;894306;1905985;4049;1;0;0;0;;1
8733;2;OCE87751206;gare de Sisteron;888777,1916514;888777;1916514;4209;1;0;0;0;;1
8738;2;OCE87763607;gare de Briançon;939383,1996952;939383;1996952;5023;1;0;0;0;;1
8745;2;OCE87763300;gare de Veynes-Dévoluy;876644,1954015;876644;1954015;5179;1;0;0;0;;1
8750;2;OCE87757690;gare de Biot;986965,1857235;986965;1857235;6018;1;0;0;0;;1
8383;2;OCE87696310;gare de Villeneuve-sur-Allier;669545,2185059;669545;2185059;3316;1;0;0;0;;1
8388;2;OCE87645283;Vendes;604076,2032921;604076;2032921;15019;1;0;0;0;;1
8395;2;OCE87110171;Landeyrat;641867,2030923;641867;2030923;15091;1;0;0;0;;1
8400;2;OCE87110189;Marcenat;638569,2033947;638569;2033947;15114;1;0;0;0;;1
8403;2;OCE87395947;Mauriac-Lycée-Cortat;600367,2023647;600367;2023647;15120;1;0;0;0;;1
8408;2;OCE87408963;Riom-es-Montagne-Cliniq;625352,2031290;625352;2031290;15162;1;0;0;0;;1
8415;2;OCE87395822;St-Flour-les-Allées;659264,2003872;659264;2003872;15187;1;0;0;0;;1
8420;2;OCE87645101;gare de Ytrac;602193,1989991;602193;1989991;15267;1;0;0;0;;1
8422;2;OCE87608539;Le-Rouget-(Pont);591899,1983787;591899;1983787;15268;1;0;0;0;;1
8427;2;OCE87726778;gare de Bas-Monistrol;741455,2034640;741455;2034640;43020;1;0;0;0;;1
8434;2;OCE87734632;La Chaise-Dieu;706689,2036028;706689;2036028;43048;1;0;0;0;;1
8439;2;OCE87453654;Costaros;719558,1989336;719558;1989336;43077;1;0;0;0;;1
8441;2;OCE87407635;Dunières-Ville;757559,2026155;757559;2026155;43087;1;0;0;0;;1
8446;2;OCE87407676;Freycenet;710190,2015576;710190;2015576;43122;1;0;0;0;;1
8453;2;OCE87731778;Monlet;708226,2025300;708226;2025300;43138;1;0;0;0;;1
8458;2;OCE87024380;Le Puy-en-Velay Lafayette;722179,2005973;722179;2005973;43157;1;0;0;0;;1
8465;2;OCE87409532;Sainte-Eugénie-de-Ville;701283,2016134;701283;2016134;43183;1;0;0;0;;1
8470;2;OCE87408880;Lichemialle;754167,2030506;754167;2030506;43213;1;0;0;0;;1
8472;2;OCE87590976;Serres-Hte-Loire;709813,2020601;709813;2020601;43214;1;0;0;0;;1
8477;2;OCE87589507;Darsac-Lotissement;710302,2016346;710302;2016346;43259;1;0;0;0;;1
8484;2;OCE87589689;Ancizes-St-Georges-Usin;636727,2102498;636727;2102498;63004;1;0;0;0;;1
8489;2;OCE87407700;La-Combelle;676689,2050625;676689;2050625;63022;1;0;0;0;;1
8491;2;OCE87734236;Le Saut-du-Loup;675547,2050721;675547;2050721;63031;1;0;0;0;;1
8496;2;OCE87734244;gare de Brassac-les-Mines;677770,2046452;677770;2046452;63050;1;0;0;0;;1
8504;2;OCE87548438;Chateauneuf-Lamontgie;643339,2114083;643339;2114083;63100;1;0;0;0;;1
8509;2;OCE87395814;Clermont-Ferrand-sncf-P;659491,2086627;659491;2086627;63113;1;0;0;0;;1
8511;2;OCE87734004;gare de Clermont-Ferrand;659417,2086762;659417;2086762;63113;1;0;0;0;;1
8516;2;OCE87641449;gare de Durtol-Nohanent;655364,2088522;655364;2088522;63141;1;0;0;0;;1
8523;2;OCE87731695;Job;709905,2069379;709905;2069379;63179;1;0;0;0;;1
8528;2;OCE87641183;Manzat;646947,2107095;646947;2107095;63206;1;0;0;0;;1
8535;2;OCE87734533;Giroux;697649,2078004;697649;2078004;63258;1;0;0;0;;1
8540;2;OCE87734459;gare de Pont-de-Dore;689635,2094272;689635;2094272;63276;1;0;0;0;;1
8542;2;OCE87734087;gare de Pont-du-Château;670129,2087983;670129;2087983;63284;1;0;0;0;;1
8547;2;OCE87732321;Puy-Guillaume;688192,2107315;688192;2107315;63291;1;0;0;0;;1
8554;2;OCE87734038;gare de Royat-Chamalières;656394,2085511;656394;2085511;63308;1;0;0;0;;1
8559;2;OCE87641399;gare de Le Vauriat;645348,2095729;645348;2095729;63381;1;0;0;0;;1
8561;2;OCE87534107;Tauves;622297,2062254;622297;2062254;63426;1;0;0;0;;1
8566;2;OCE87734426;gare de Vertaizon;674007,2087588;674007;2087588;63453;1;0;0;0;;1
8573;2;OCE87615054;gare de Bram;582343,1804608;582343;1804608;11049;1;0;0;0;;1
8578;2;OCE87441774;Castelnaudary-Lapasset;568708,1813236;568708;1813236;11076;1;0;0;0;;1
8585;2;OCE87781088;gare de Leucate-la-Franqui;655311,1770219;655311;1770219;11202;1;0;0;0;;1
8590;2;OCE87781062;gare de Port-la-Nouvelle;657355,1780036;657355;1780036;11266;1;0;0;0;;1
8592;2;OCE87443481;Pezens-D6113;594488,1805669;594488;1805669;11288;1;0;0;0;;1
8597;2;OCE87443556;Montferrand-D813;558303,1817166;558303;1817166;11320;1;0;0;0;;1
8605;2;OCE87775346;gare de Boucoiran;748630,1889628;748630;1889628;30046;1;0;0;0;;1
8610;2;OCE87775130;gare de Gallargues;748015,1858864;748015;1858864;30123;1;0;0;0;;1
8612;2;OCE87775213;gare de Génolhac;728886,1928758;728886;1928758;30130;1;0;0;0;;1
8617;2;OCE87775098;gare de Milhaud;758464,1867175;758464;1867175;30169;1;0;0;0;;1
8624;2;OCE87775817;gare de Vauvert;756075,1856754;756075;1856754;30341;1;0;0;0;;1
8629;2;OCE87781609;gare de Bédarieux;665681,1845419;665681;1845419;34028;1;0;0;0;;1
6803;2;OCE87595223;gare de Razac;463384,2019881;463384;2019881;24350;1;0;0;0;;1
6808;2;OCE87595512;gare de Niversac;479750,2016460;479750;2016460;24439;1;0;0;0;;1
6815;2;OCE87584474;gare de Trémolat;480916,1985763;480916;1985763;24558;1;0;0;0;;1
6820;2;OCE87582726;gare de Arbanats;383287,1967485;383287;1967485;33007;1;0;0;0;;1
6822;2;OCE87491233;gare de Aubie-St-Antoine;382697,2005418;382697;2005418;33018;1;0;0;0;;1
6827;2;OCE87582478;gare de Facture-Biganos;337889,1965132;337889;1965132;33051;1;0;0;0;;1
6835;2;OCE87420596;gare de Cenon;373082,1988149;373082;1988149;33119;1;0;0;0;;1
6840;2;OCE87584532;gare de Les Eglisottes;412614,2013246;412614;2013246;33154;1;0;0;0;;1
6842;2;OCE87491225;gare de Gauriaguet;384402,2009629;384402;2009629;33183;1;0;0;0;;1
6847;2;OCE87582882;gare de Lamothe-Landerron;417878,1953987;417878;1953987;33221;1;0;0;0;;1
6854;2;OCE87581538;gare de Caudéran-Mérignac;365587,1986866;365587;1986866;33281;1;0;0;0;;1
6859;2;OCE87581793;gare de Alouette-France;362856,1981492;362856;1981492;33318;1;0;0;0;;1
6861;2;OCE87582734;gare de Podensac;386102,1964574;386102;1964574;33327;1;0;0;0;;1
6866;2;OCE87584508;gare de St-Denis-de-Pile;400040,2000772;400040;2000772;33393;1;0;0;0;;1
6873;2;OCE87584607;gare de St-Médard-de-Guizières;411926,2004509;411926;2004509;33447;1;0;0;0;;1
6878;2;OCE87581371;gare de Soulac-sur-Mer-SNCF;330108,2062356;330108;2062356;33514;1;0;0;0;;1
6885;2;OCE87464776;Aire-Adour-Office-Touri;0,0;0;0;40001;1;0;0;0;;1
6890;2;OCE87582163;Bretagne-de-Marsan;374927,1875771;374927;1875771;40055;1;0;0;0;;1
6892;2;OCE87341826;Dax-Rond-Point-Hôpital;0,0;0;0;40088;1;0;0;0;;1
6897;2;OCE87671024;Grenade-sur-l'Adour;377457,1867889;377457;1867889;40117;1;0;0;0;;1
6904;2;OCE87673319;gare de Ondres;293202,1848174;293202;1848174;40209;1;0;0;0;;1
6909;2;OCE87465054;Justin(St);393673,1889775;393673;1889775;40267;1;0;0;0;;1
6911;2;OCE87517920;St-Pierre-du-Mont;371141,1878752;371141;1878752;40281;1;0;0;0;;1
6916;2;OCE87582536;gare de Ychoux;338030,1930821;338030;1930821;40332;1;0;0;0;;1
6923;2;OCE87589879;Agen-Université;0,0;0;0;47001;1;0;0;0;;1
6928;2;OCE87134361;Barbonvielle;466465,1893608;466465;1893608;47015;1;0;0;0;;1
667;2;OCE80012054;gare de Cuxhaven;0,0;0;0;;1;0;0;0;;1
672;2;OCE70787705;gare de Darlington;0,0;0;0;;1;0;0;0;;1
679;2;OCE55139121;gare de Debrecen;0,0;0;0;;1;0;0;0;;1
684;2;OCE84001685;gare de Deinum;0,0;0;0;;1;0;0;0;;1
691;2;OCE84003111;gare de Den Helder;0,0;0;0;;1;0;0;0;;1
696;2;OCE80143354;gare de Denzlingen;0,0;0;0;;1;0;0;0;;1
698;2;OCE83020842;gare de Desenzano-Garda-Sirm.;0,0;0;0;;1;0;0;0;;1
703;2;OCE83045112;gare de Diano Marina;0,0;0;0;;1;0;0;0;;1
711;2;OCE88924522;gare de Diksmuide;0,0;0;0;;1;0;0;0;;1
716;2;OCE80102699;gare de DINSLAKEN;0,0;0;0;;1;0;0;0;;1
718;2;OCE53406108;gare de Ditrau;0,0;0;0;;1;0;0;0;;1
723;2;OCE80130278;gare de DOLLBERGEN;0,0;0;0;;1;0;0;0;;1
730;2;OCE83010033;gare de Domodossola;0,0;0;0;;1;0;0;0;;1
735;2;OCE81021139;gare de DORFGASTEIN;0,0;0;0;;1;0;0;0;;1
742;2;OCE52110056;gare de Dragoman;0,0;0;0;;1;0;0;0;;1
747;2;OCE80062166;gare de Dresden-Neu.;0,0;0;0;;1;0;0;0;;1
749;2;OCE84001834;gare de Driehuis;0,0;0;0;;1;0;0;0;;1
754;2;OCE85031286;gare de DUEBENDORF;0,0;0;0;;1;0;0;0;;1
761;2;OCE70939702;gare de Dunbar;0,0;0;0;;1;0;0;0;;1
766;2;OCE80080945;gare de Dusseldorf;0,0;0;0;;1;0;0;0;;1
769;2;OCE54567404;gare de DVUR KRALOVE NAD LABEM;0,0;0;0;;1;0;0;0;;1
774;2;OCE81019299;gare de EBENSEE;0,0;0;0;;1;0;0;0;;1
781;2;OCE71800037;gare de Echarri-Aranaz;0,0;0;0;;1;0;0;0;;1
786;2;OCE80144220;gare de EFRINGEN KIRCHEN;0,0;0;0;;1;0;0;0;;1
3634;2;OCE87381897;gare de Conflans-Ste-Honorine;582539,2444350;582539;2444350;78172;1;0;0;0;;1
3641;2;OCE87393439;gare de Garancières-La-Queue;557999,2423721;557999;2423721;78265;1;0;0;0;;1
3646;2;OCE87381574;gare de Issou-Porcheville;559610,2442492;559610;2442492;78314;1;0;0;0;;1
3648;2;OCE87393504;gare de Petit-Jouy-les-Loges;586027,2419124;586027;2419124;78322;1;0;0;0;;1
3653;2;OCE87605436;Maisons-Laffit-Noctilie;0,0;0;0;78358;1;0;0;0;;1
3662;2;OCE87381723;gare de Maule;564827,2434642;564827;2434642;78380;1;0;0;0;;1
3667;2;OCE87410712;Meulan-Arquebuse;0,0;0;0;78401;1;0;0;0;;1
3669;2;OCE87393892;gare de Montfort-l'Amaury-Méré;561705,2422819;561705;2422819;78420;1;0;0;0;;1
3674;2;OCE87987511;Les-Sablons;0,0;0;0;78440;1;0;0;0;;1
3681;2;OCE87604843;Poissy-Noctilien;0,0;0;0;78498;1;0;0;0;;1
3686;2;OCE87591834;St-Cyr-Noctilien;580629,2422311;580629;2422311;78545;1;0;0;0;;1
3693;2;OCE87432914;Sartrouville-Noctilien;0,0;0;0;78586;1;0;0;0;;1
3698;2;OCE87414532;Paul-Langevin;0,0;0;0;78621;1;0;0;0;;1
3700;2;OCE87414490;Yves-Farges;0,0;0;0;78621;1;0;0;0;;1
3705;2;OCE87604868;Les-Clairieres-Noc;0,0;0;0;78642;1;0;0;0;;1
3712;2;OCE87393165;gare de Porchefontaine;586563,2422066;586563;2422066;78646;1;0;0;0;;1
3717;2;OCE87414516;Porte-des-Matelots;0,0;0;0;78646;1;0;0;0;;1
3719;2;OCE87591826;Versailles-RG-Noctilien;584681,2422427;584681;2422427;78646;1;0;0;0;;1
3724;2;OCE87393413;gare de Villepreux-Les-Clayes;574758,2425125;574758;2425125;78674;1;0;0;0;;1
3732;2;OCE87545467;gare de Arpajon;592945,2398615;592945;2398615;91021;1;0;0;0;;1
3737;2;OCE87393538;gare de Vauboyen;589373,2417861;589373;2417861;91064;1;0;0;0;;1
3744;2;OCE87588236;Brétigny-Noctilien;597477,2400892;597477;2400892;91103;1;0;0;0;;1
3749;2;OCE87976902;Brunoy-Wittlich;0,0;0;0;91114;1;0;0;0;;1
3751;2;OCE87502047;Pyramide-de-Brunoy;0,0;0;0;91114;1;0;0;0;;1
3756;2;OCE87393637;gare de Chilly-Mazarin;597923,2411360;597923;2411360;91161;1;0;0;0;;1
3764;2;OCE87681403;gare de Moulin-Galant;610106,2398616;610106;2398616;91174;1;0;0;0;;1
3769;2;OCE87545525;gare de Dourdan;575856,2392813;575856;2392813;91200;1;0;0;0;;1
3771;2;OCE87991497;Draveil-Eglise;0,0;0;0;91201;1;0;0;0;;1
3776;2;OCE87545137;gare de Etampes;586898,2381984;586898;2381984;91223;1;0;0;0;;1
3783;2;OCE87681353;gare de Grand-Bourg;607341,2405479;607341;2405479;91228;1;0;0;0;;1
3788;2;OCE87574947;Grigny-Centre-Noctilien;604365,2406084;604365;2406084;91286;1;0;0;0;;1
3790;2;OCE87393561;gare de Igny;592240,2415739;592240;2415739;91312;1;0;0;0;;1
3796;2;OCE87545160;gare de Lardy;594004,2391348;594004;2391348;91330;1;0;0;0;;1
3803;2;OCE87383281;gare de Massy-Verrières;595337,2415144;595337;2415144;91377;1;0;0;0;;1
3808;2;OCE87991471;Montgeron-Eglise;608700,2412202;608700;2412202;91421;1;0;0;0;;1
3815;2;OCE87758813;gare de Palaiseau-Villebon;592688,2412131;592688;2412131;91477;1;0;0;0;;1
3820;2;OCE87681338;gare de Ris-Orangis;605741,2406757;605741;2406757;91521;1;0;0;0;;1
3822;2;OCE87984161;Ris-Orangis-Jean-Jaurès;605242,2406051;605242;2406051;91521;1;0;0;0;;1
3827;2;OCE87545236;gare de Savigny-sur-Orge;601128,2408603;601128;2408603;91589;1;0;0;0;;1
3834;2;OCE87574939;Viry-Chatillon-Noctilie;603677,2408612;603677;2408612;91687;1;0;0;0;;1
3839;2;OCE87546317;gare de Chemin-d'Antony;598225,2416624;598225;2416624;92002;1;0;0;0;;1
3841;2;OCE87758748;gare de La Croix-de-Berny;597674,2418219;597674;2418219;92002;1;0;0;0;;1
3846;2;OCE87758680;gare de Bagneux;598861,2421643;598861;2421643;92007;1;0;0;0;;1
3853;2;OCE87393207;gare de Chaville-Rive-Gauche;589120,2422941;589120;2422941;92022;1;0;0;0;;1
3858;2;OCE87381095;gare de Le Stade;594445,2437035;594445;2437035;92025;1;0;0;0;;1
3861;2;OCE87382200;gare de Courbevoie;593505,2433334;593505;2433334;92026;1;0;0;0;;1
3867;2;OCE87432898;Garenne-Colombes-Noctil;592916,2434579;592916;2434579;92035;1;0;0;0;;1
3874;2;OCE87393116;gare de Bellevue;592147,2424535;592147;2424535;92048;1;0;0;0;;1
3879;2;OCE87386318;gare de Nanterre-Université;591099,2433704;591099;2433704;92050;1;0;0;0;;1
3886;2;OCE87758730;gare de Parc-de-Sceaux;598055,2419134;598055;2419134;92071;1;0;0;0;;1
2584;2;OCE71301002;gare de Salamanca;0,0;0;0;;1;0;0;0;;1
2586;2;OCE83098186;gare de Salerno;0,0;0;0;;1;0;0;0;;1
2591;2;OCE71221093;gare de Salvatierra;0,0;0;0;;1;0;0;0;;1
2598;2;OCE71550186;gare de San Roque Linea;0,0;0;0;;1;0;0;0;;1
2604;2;OCE71793067;gare de San-Miguel-De-Fluvia;0,0;0;0;;1;0;0;0;;1
2607;2;OCE71716000;gare de San-vicente-de-calders;0,0;0;0;;1;0;0;0;;1
2612;2;OCE70114900;gare de SANDWELL AND DUDLEY;0,0;0;0;;1;0;0;0;;1
2619;2;OCE83026666;gare de Santa-Dona-Piave-Jesolo;0,0;0;0;;1;0;0;0;;1
2624;2;OCE83002402;gare de Santhia;0,0;0;0;;1;0;0;0;;1
2626;2;OCE84005439;gare de Santpoort-Noord;0,0;0;0;;1;0;0;0;;1
2631;2;OCE53409714;gare de Saratel;0,0;0;0;;1;0;0;0;;1
2638;2;OCE55072033;gare de Sasd;0,0;0;0;;1;0;0;0;;1
2643;2;OCE83048017;gare de Savona;0,0;0;0;;1;0;0;0;;1
2650;2;OCE80534172;gare de Schaftlach;0,0;0;0;;1;0;0;0;;1
2655;2;OCE81022319;gare de SCHARNITZ;0,0;0;0;;1;0;0;0;;1
2657;2;OCE80012385;gare de SCHEESSEL;0,0;0;0;;1;0;0;0;;1
2662;2;OCE82001115;gare de Schieren;0,0;0;0;;1;0;0;0;;1
2669;2;OCE85035097;gare de Schlieren;0,0;0;0;;1;0;0;0;;1
2674;2;OCE80241299;gare de Schoenebeck(elbe);0,0;0;0;;1;0;0;0;;1
2676;2;OCE85072710;gare de Schoenried;0,0;0;0;;1;0;0;0;;1
2682;2;OCE80295410;gare de Schwaebish Gmuend;0,0;0;0;;1;0;0;0;;1
2689;2;OCE80224709;gare de Schweinfurt Hbf;0,0;0;0;;1;0;0;0;;1
2694;2;OCE85031278;gare de SCHWERZENBACH ZH;0,0;0;0;;1;0;0;0;;1
2701;2;OCE80023895;gare de SEEG;0,0;0;0;;1;0;0;0;;1
2706;2;OCE10341016;gare de Seinajoki;0,0;0;0;;1;0;0;0;;1
2709;2;OCE81031419;gare de Semmering;0,0;0;0;;1;0;0;0;;1
2714;2;OCE83047258;gare de Sestri-Levante;0,0;0;0;;1;0;0;0;;1
2721;2;OCE53401398;gare de Sfantu-Gheorghe;0,0;0;0;;1;0;0;0;;1
2726;2;OCE53335612;gare de Sibot;0,0;0;0;;1;0;0;0;;1
2728;2;OCE72165167;gare de Sid.;0,0;0;0;;1;0;0;0;;1
2733;2;OCE83068098;gare de SIENA;0,0;0;0;;1;0;0;0;;1
2740;2;OCE88834366;gare de Silly;0,0;0;0;;1;0;0;0;;1
2745;2;OCE86000075;gare de SINDAL;0,0;0;0;;1;0;0;0;;1
2747;2;OCE76010173;gare de SINGSAS;0,0;0;0;;1;0;0;0;;1
2752;2;OCE88222281;gare de Sint-Katelijne-Waver;0,0;0;0;;1;0;0;0;;1
2760;2;OCE84005645;gare de Sittard;0,0;0;0;;1;0;0;0;;1
2765;2;OCE86000273;gare de SKOERPING;0,0;0;0;;1;0;0;0;;1
2772;2;OCE51005108;gare de Slawno;0,0;0;0;;1;0;0;0;;1
2777;2;OCE20170100;gare de Smolensk;0,0;0;0;;1;0;0;0;;1
2779;2;OCE76013219;gare de SNASA;0,0;0;0;;1;0;0;0;;1
2784;2;OCE71604066;gare de Socuellamos;0,0;0;0;;1;0;0;0;;1
2791;2;OCE54764555;gare de SOKOLOV;0,0;0;0;;1;0;0;0;;1
2796;2;OCE55162875;gare de Soltvadkert;0,0;0;0;;1;0;0;0;;1
2798;2;OCE80023440;gare de SONTHOFEN;0,0;0;0;;1;0;0;0;;1
2803;2;OCE80251579;gare de SPEICHER;0,0;0;0;;1;0;0;0;;1
2811;2;OCE83045260;gare de Spotorno;0,0;0;0;;1;0;0;0;;1
2816;2;OCE80195099;gare de St Goarshaus;0,0;0;0;;1;0;0;0;;1
2818;2;OCE81012229;gare de St-Anton-am-Arlberg;0,0;0;0;;1;0;0;0;;1
2823;2;OCE81011577;gare de St-Johann-in-Tirol;0,0;0;0;;1;0;0;0;;1
