spt_ide;saa_ide;spt_code;spt_name;coord;spt_xcoord;spt_ycoord;spt_insee;csp_ide;spt_ufr;spt_sheltered;spt_elevator;spt_escalator;spt_bikeaccepted;spt_bikedepot;spt_visualannouncement;spt_audibleannouncement;spt_appropriatesignage;spt_appropriateescort
7223;5197;OCETrain TER-87694398;gare de Cheilly-les-Maranges;778222,2212948;778222;2212948;71122;2;0;0;0;0;0;0;0;0;0;0
7228;5199;9-87694646;gare de Ciry-le-Noble;750363,2180125;750363;2180125;71132;2;0;0;0;0;0;0;0;0;0;0
7235;5202;OCE9-87605246;Cluny-Ville-Porte-Paris;0,0;0;0;71137;2;0;0;0;0;0;0;0;0;0;0
7240;5205;9-87605253;Cormatin-Bois-Dernier;0,0;0;0;71145;2;0;0;0;0;0;0;0;0;0;0
7242;5206;9-87725317;Cormatin-Centre;780211,2174200;780211;2174200;71145;2;0;0;0;0;0;0;0;0;0;0
7247;5209;9-87694109;gare de Creusot - TGV (le);765177,2198421;765177;2198421;71153;2;0;0;0;0;0;0;0;0;0;0
7254;5211;OCECar TER-87713966;Dezize;776520,2214803;776520;2214803;71174;2;0;0;0;0;0;0;0;0;0;0
7259;5213;9-87694695;gare de Digoin;726755,2166345;726755;2166345;71176;2;0;0;0;0;0;0;0;0;0;0
7261;5214;OCECar TER-87694554;Dracy-St-Loup;752585,2225115;752585;2225115;71184;2;0;0;0;0;0;0;0;0;0;0
7266;5217;9-87694729;Dyo;750295,2152777;750295;2152777;71185;2;0;0;0;0;0;0;0;0;0;0
3477;3093;OCETrain-54538637;gare de USTI NAD ORLICI;0,0;0;0;;2;0;0;0;0;0;0;0;0;0;0
3483;3098;OCETrain-85031161;gare de UZNACH;0,0;0;0;;2;0;0;0;0;0;0;0;0;0;0
3490;3104;OCEICE-80290098;gare de Vaihingen;0,0;0;0;;2;0;0;0;0;0;0;0;0;0;0
3495;3109;OCETrain-86006247;gare de Valby;0,0;0;0;;2;0;0;0;0;0;0;0;0;0;0
3497;3111;OCETrain-53451534;gare de Valea-Lui-Mihai;0,0;0;0;;2;0;0;0;0;0;0;0;0;0;0
3502;3114;OCETrain-71106000;gare de Valladolid;0,0;0;0;;2;0;0;0;0;0;0;0;0;0;0
3509;3118;OCETrain-86000877;gare de VAMDRUP;0,0;0;0;;2;0;0;0;0;0;0;0;0;0;0
3514;3123;OCETrain-83045310;gare de Varazze;0,0;0;0;;2;0;0;0;0;0;0;0;0;0;0
3516;3125;OCETrain-80212167;gare de VAREL OLDB;0,0;0;0;;2;0;0;0;0;0;0;0;0;0;0
3521;3130;OCETrain-74046292;gare de Vasteras Central;0,0;0;0;;2;0;0;0;0;0;0;0;0;0;0
3528;3137;OCETrain-84006387;gare de Veenwouden;0,0;0;0;;2;0;0;0;0;0;0;0;0;0;0
3533;3141;OCETrain-81036509;gare de Velden-A-W;0,0;0;0;;2;0;0;0;0;0;0;0;0;0;0
3536;3144;OCETrain-54533141;gare de VELKY OSEK;0,0;0;0;;2;0;0;0;0;0;0;0;0;0;0
3541;3148;OCETrain-84846440;gare de Venlo;0,0;0;0;;2;0;0;0;0;0;0;0;0;0;0
3549;3153;OCETGV-83002451;gare de Vercelli;1076127,2054929;1076127;2054929;;2;0;0;0;0;0;0;0;0;0;0
3554;3157;OCETrain-83024307;gare de Verona-Porta-Nuova;0,0;0;0;;2;0;0;0;0;0;0;0;0;0;0
3561;3164;OCETrain-85012005;gare de Vevey;0,0;0;0;;2;0;0;0;0;0;0;0;0;0;0
3566;3169;OCETrain-83117895;gare de Vibo-Valentina-Pizzo;0,0;0;0;;2;0;0;0;0;0;0;0;0;0;0
3568;3171;OCETrain-88451468;gare de Vielsalm;0,0;0;0;;2;0;0;0;0;0;0;0;0;0;0
3573;3176;OCETrain-94485460;gare de Vila-Franca-das-Naves;0,0;0;0;;2;0;0;0;0;0;0;0;0;0;0
3580;3182;OCETrain-83117747;gare de Villa-Sgiov;0,0;0;0;;2;0;0;0;0;0;0;0;0;0;0
3585;3186;OCETrain-83061663;gare de VILLAFRANCA BAGNONE;0,0;0;0;;2;0;0;0;0;0;0;0;0;0;0
3587;3188;OCETrain-71801159;gare de Villafranca-Navar;0,0;0;0;;2;0;0;0;0;0;0;0;0;0;0
3592;3193;OCETrain-71652081;gare de Villarreal-de-Los-Infan;0,0;0;0;;2;0;0;0;0;0;0;0;0;0;0
3599;3200;OCETrain-71609024;gare de VILLENA;0,0;0;0;;2;0;0;0;0;0;0;0;0;0;0
3604;3204;OCETrain-24120006;gare de Vilnius;0,0;0;0;;2;0;0;0;0;0;0;0;0;0;0
3612;3212;OCETrain-53334011;gare de Vintul D Jos;0,0;0;0;;2;0;0;0;0;0;0;0;0;0;0
3617;3215;OCEElipsos-71112080;gare de Vitoria;0,0;0;0;;2;0;0;0;0;0;0;0;0;0;0
3619;3217;OCETrain-84006528;gare de Vlissingen;0,0;0;0;;2;0;0;0;0;0;0;0;0;0;0
3624;3222;OCETrain-86000919;gare de Vojens;0,0;0;0;;2;0;0;0;0;0;0;0;0;0;0
3631;3228;OCETrain-54530147;gare de VSETATY;0,0;0;0;;2;0;0;0;0;0;0;0;0;0;0
3636;3233;OCETrain-85032060;gare de Waedenswil;0,0;0;0;;2;0;0;0;0;0;0;0;0;0;0
3639;3235;OCETrain-80224741;gare de WAIGOLSHAUSEN;0,0;0;0;;2;0;0;0;0;0;0;0;0;0;0
3644;3240;OCETrain-85031294;gare de WALLISELLEN;0,0;0;0;;2;0;0;0;0;0;0;0;0;0;0
3651;3245;OCETrain-80280875;gare de Waren Mueri.;0,0;0;0;;2;0;0;0;0;0;0;0;0;0;0
3656;3248;OCETrain-80534206;gare de Warngau;0,0;0;0;;2;0;0;0;0;0;0;0;0;0;0
3658;3250;OCETrain-51187880;gare de Warszawa-Ce;0,0;0;0;;2;0;0;0;0;0;0;0;0;0;0
3663;3255;OCETrain-88142661;gare de Waterloo;0,0;0;0;;2;0;0;0;0;0;0;0;0;0;0
3670;3262;OCETrain-84006858;gare de WEESP;0,0;0;0;;2;0;0;0;0;0;0;0;0;0;0
3675;3267;OCETrain-80144279;gare de Weil Rhein;0,0;0;0;;2;0;0;0;0;0;0;0;0;0;0
3683;3274;OCETrain-80160085;gare de Weissenfels;0,0;0;0;;2;0;0;0;0;0;0;0;0;0;0
3688;3279;OCEICE-81010819;gare de Wels;0,0;0;0;;2;0;0;0;0;0;0;0;0;0;0
3690;3280;OCETrain-80145557;gare de WELSCHINGEN NEUHAUSN;0,0;0;0;;2;0;0;0;0;0;0;0;0;0;0
3695;3285;OCETrain-88963967;gare de Wervik;0,0;0;0;;2;0;0;0;0;0;0;0;0;0;0
3702;3292;OCETrain-85031237;gare de WETZIKON;0,0;0;0;;2;0;0;0;0;0;0;0;0;0;0
3707;3297;OCETrain-81010017;gare de Wien-Westbf;0,0;0;0;;2;0;0;0;0;0;0;0;0;0;0
3709;3298;OCETrain-81031260;gare de Wiener Neust;0,0;0;0;;2;0;0;0;0;0;0;0;0;0;0
3714;3302;OCETrain-85060178;gare de WIESENDANGEN;0,0;0;0;;2;0;0;0;0;0;0;0;0;0;0
3721;3308;OCETrain-70277400;gare de Wilmslow;0,0;0;0;;2;0;0;0;0;0;0;0;0;0;0
3726;3312;OCETrain-80295741;gare de WINNENDEN;0,0;0;0;;2;0;0;0;0;0;0;0;0;0;0
5159;4199;OCECar TER-87118190;gare de Nogent-sur-Seine;685547,2389412;685547;2389412;10268;2;0;0;0;0;0;0;0;0;0;0
5164;4202;9-87118075;Payns;721575,2377191;721575;2377191;10282;2;0;0;0;0;0;0;0;0;0;0
5166;4204;OCECar TER-87216143;Pont-sur-Seine S.Martin;693165,2391623;693165;2391623;10298;2;0;0;0;0;0;0;0;0;0;0
5172;4207;OCECar TER-87139592;Romilly-P-Sιmard;704536,2390673;704536;2390673;10323;2;0;0;0;0;0;0;0;0;0;0
5179;4213;OCECar TER-87280016;Rouilly-St-Loup-Guιrade;733655,2364785;733655;2364785;10329;2;0;0;0;0;0;0;0;0;0;0
5184;4218;OCECar TER-87216028;St-Julien-Villas-Mairie;730982,2365342;730982;2365342;10343;2;0;0;0;0;0;0;0;0;0;0
5191;4223;OCECar TER-87117960;St Phal (Mon. Morts);723589,2348124;723589;2348124;10359;2;0;0;0;0;0;0;0;0;0;0
5196;4226;9-87118000;gare de Troyes;728299,2367635;728299;2367635;10387;2;0;0;0;0;0;0;0;0;0;0
5198;4226;OCECorail Intercitι-87118000;gare de Troyes;728299,2367635;728299;2367635;10387;2;0;0;0;0;0;0;0;0;0;0
5203;4231;OCECar TER-87139501;Troyes-St-Martin;728064,2368553;728064;2368553;10387;2;0;0;0;0;0;0;0;0;0;0
5210;4235;OCECorail Intercitι-87118257;gare de Vendeuvre (Aube);758275,2362286;758275;2362286;10401;2;0;0;0;0;0;0;0;0;0;0
5215;4238;9-87279935;La Villeneuve-Ch.RN19;752283,2361780;752283;2361780;10423;2;0;0;0;0;0;0;0;0;0;0
5218;4240;OCECar TER-87279893;Clairvaux D12;782801,2352518;782801;2352518;10426;2;0;0;0;0;0;0;0;0;0;0
5223;4244;OCETrain TER-87171561;gare de Ay;721794,2451371;721794;2451371;51030;2;0;0;0;0;0;0;0;0;0;0
5231;4247;OCETrain TER-87174433;gare de Bouy;747406,2456655;747406;2456655;51078;2;0;0;0;0;0;0;0;0;0;0
5236;4251;OCETGV-87174003;gare de Chβlons-en-Champagne;747458,2441588;747458;2441588;51108;2;0;0;0;0;0;0;0;0;0;0
5238;4251;OCETrain TER-87174003;gare de Chβlons-en-Champagne;747458,2441588;747458;2441588;51108;2;0;0;0;0;0;0;0;0;0;0
5243;4254;OCETrain TER-87171512;gare de Dormans;695415,2454263;695415;2454263;51217;2;0;0;0;0;0;0;0;0;0;0
5250;4257;OCETrain TER-87171587;gare de Germaine;723130,2460210;723130;2460210;51266;2;0;0;0;0;0;0;0;0;0;0
5255;4260;OCECar TER-87171314;gare de Jonchery-sur-Vesle;707992,2477915;707992;2477915;51308;2;0;0;0;0;0;0;0;0;0;0
5262;4264;OCECar TER-87171686;Mairy-sur-Marne;752143,2433614;752143;2433614;51339;2;0;0;0;0;0;0;0;0;0;0
5267;4267;OCETrain TER-87171298;gare de Muizon (PN32);713199,2476739;713199;2476739;51391;2;0;0;0;0;0;0;0;0;0;0
5269;4268;OCECar TER-87174268;Pringy (Marne);761488,2422459;761488;2422459;51446;2;0;0;0;0;0;0;0;0;0;0
5274;4271;OCECar TER-87171009;gare de Reims;722928,2474803;722928;2474803;51454;2;0;0;0;0;0;0;0;0;0;0
5281;4272;OCECorail Intercitι-87171272;gare de Reims-Maison-Blanche;722894,2471944;722894;2471944;51454;2;0;0;0;0;0;0;0;0;0;0
5286;4275;OCECar TER-87175216;St-Eulien;786480,2411852;786480;2411852;51478;2;0;0;0;0;0;0;0;0;0;0
5289;4277;OCECar TER-87174870;gare de Ste-Menehould;787625,2457738;787625;2457738;51507;2;0;0;0;0;0;0;0;0;0;0
5294;4280;OCECar TER-87326439;Sogny-aux-Moulins;751148,2435783;751148;2435783;51538;2;0;0;0;0;0;0;0;0;0;0
5301;4286;OCECar TER-87214767;Vitry Ville Mairie;755915,2429107;755915;2429107;51648;2;0;0;0;0;0;0;0;0;0;0
5306;4289;OCETGV-87174276;gare de Vitry-le-Franηois;765670,2415616;765670;2415616;51649;2;0;0;0;0;0;0;0;0;0;0
5313;4294;OCECar TER-87107425;Bologne-Salle-des-Fκtes;808499,2359343;808499;2359343;52058;2;0;0;0;0;0;0;0;0;0;0
5318;4296;OCECar TER-87279877;Bricon(la Poste);796745,2345706;796745;2345706;52076;2;0;0;0;0;0;0;0;0;0;0
5321;4299;OCECar TER-87215921;Chanoy;820817,2329131;820817;2329131;52106;2;0;0;0;0;0;0;0;0;0;0
5326;4303;9-87142133;Chaudenay (Haute-Marne);836167,2317848;836167;2317848;52119;2;0;0;0;0;0;0;0;0;0;0
5333;4306;OCECar TER-87217042;Chaumont-Gendarmerie;809115,2348484;809115;2348484;52122;2;0;0;0;0;0;0;0;0;0;0
5338;4309;OCECar TER-87215558;Cirfontaines-en-Azois;788839,2348753;788839;2348753;52130;2;0;0;0;0;0;0;0;0;0;0
5340;4310;OCECorail Intercitι-87142125;gare de Culmont-Chalindrey;832636,2316909;832636;2316909;52155;2;0;0;0;0;0;0;0;0;0;0
5345;4311;OCECar TER-87175109;Curel;806908,2391841;806908;2391841;52156;2;0;0;0;0;0;0;0;0;0;0
5353;4314;OCECar TER-87175141;gare de Eurville;799860,2401689;799860;2401689;52194;2;0;0;0;0;0;0;0;0;0;0
5358;4316;OCECar TER-87279992;Foulain RN19;814564,2341603;814564;2341603;52205;2;0;0;0;0;0;0;0;0;0;0
5360;4317;OCECar TER-87142240;gare de Froncles;808130,2370118;808130;2370118;52211;2;0;0;0;0;0;0;0;0;0;0
5365;4320;OCETrain TER-87142265;gare de Gudmont;807912,2374651;807912;2374651;52230;2;0;0;0;0;0;0;0;0;0;0
5372;4325;9-87175091;gare de Joinville;807742,2386587;807742;2386587;52250;2;0;0;0;0;0;0;0;0;0;0
5377;4327;OCECar TER-87117325;Pisseloup;854782,2319779;854782;2319779;52257;2;0;0;0;0;0;0;0;0;0;0
5384;4330;9-87142091;gare de Langres;824976,2324069;824976;2324069;52269;2;0;0;0;0;0;0;0;0;0;0
5389;4334;OCECar TER-87217059;Langres-La-Maladiθre;823633,2323365;823633;2323365;52269;2;0;0;0;0;0;0;0;0;0;0
5391;4336;OCECar TER-87413229;Longeau;822854,2312084;822854;2312084;52292;2;0;0;0;0;0;0;0;0;0;0
5396;4339;OCECar TER-87143396;Maiziθres-sur-Amance;846481,2319672;846481;2319672;52303;2;0;0;0;0;0;0;0;0;0;0
5403;4344;OCECar TER-87143107;Le Pailly;830584,2314762;830584;2314762;52374;2;0;0;0;0;0;0;0;0;0;0
5408;4348;OCECar TER-87143206;Riviθres-le-Bois;832838,2308854;832838;2308854;52424;2;0;0;0;0;0;0;0;0;0;0
9859;6507;OCETrain TER-87478156;gare de La Hisse;279335,2397444;279335;2397444;22050;2;0;0;0;0;0;0;0;0;0;0
9861;6507;9-87478156;gare de La Hisse;279335,2397444;279335;2397444;22050;2;0;0;0;0;0;0;0;0;0;0
9866;6510;OCECar TER-87473207;gare de Guingamp;195703,2409303;195703;2409303;22070;2;0;0;0;0;0;0;0;0;0;0
9873;6512;OCETrain TER-87473264;gare de Landιbia;255150,2400090;255150;2400090;22096;2;0;0;0;0;0;0;0;0;0;0
9878;6516;OCE9-87473371;La Motte;221929,2370813;221929;2370813;22155;2;0;0;0;0;0;0;0;0;0;0
9885;6521;9-87473272;gare de Plancoet;262832,2401210;262832;2401210;22172;2;0;0;0;0;0;0;0;0;0;0
9890;6525;OCE9-87473355;Ploeuc-l'Hermitage;217231,2382710;217231;2382710;22203;2;0;0;0;0;0;0;0;0;0;0
9892;6526;OCETrain TER-87473181;gare de Plouaret-Trιgor;172247,2416639;172247;2416639;22207;2;0;0;0;0;0;0;0;0;0;0
9897;6529;OCETrain TER-87473876;gare de Frynaudour;198076,2428388;198076;2428388;22233;2;0;0;0;0;0;0;0;0;0;0
9905;6535;OCETrain TER-87473843;gare de Pontrieux;195838,2426026;195838;2426026;22250;2;0;0;0;0;0;0;0;0;0;0
9910;6537;OCE9-87473009;gare de St-Brieuc;223150,2402066;223150;2402066;22278;2;0;0;0;0;0;0;0;0;0;0
9912;6538;OCETrain TER-87473819;gare de Trιgonneau-Squiffiec;193928,2417114;193928;2417114;22358;2;0;0;0;0;0;0;0;0;0;0
9917;6541;9-87473116;gare de Yffiniac;231230,2397410;231230;2397410;22389;2;0;0;0;0;0;0;0;0;0;0
9924;6543;OCE9-87474007;gare de Brest;95718,2398457;95718;2398457;29019;2;0;0;0;0;0;0;0;0;0;0
9929;6547;OCETrain TER-87473504;gare de Carhaix;162332,2380528;162332;2380528;29024;2;0;0;0;0;0;0;0;0;0;0
9931;6549;OCECar TER-87474064;gare de Chβteaulin-Emb.;122076,2373685;122076;2373685;29026;2;0;0;0;0;0;0;0;0;0;0
9936;6552;OCECar TER-87474015;gare de Dirinon;110030,2397734;110030;2397734;29045;2;0;0;0;0;0;0;0;0;0;0
9943;6557;OCETrain TER-87474239;gare de Landerneau;112770,2404339;112770;2404339;29103;2;0;0;0;0;0;0;0;0;0;0
9948;6558;OCETrain TER-87474270;gare de Landivisiau;125943,2407909;125943;2407909;29105;2;0;0;0;0;0;0;0;0;0;0
9955;6561;OCECar TER-87473777;Motreff;161289,2371128;161289;2371128;29152;2;0;0;0;0;0;0;0;0;0;0
9960;6565;OCECar TER-87474098;gare de Quimper;120698,2352437;120698;2352437;29232;2;0;0;0;0;0;0;0;0;0;0
9962;6565;OCETrain TER-87474098;gare de Quimper;120698,2352437;120698;2352437;29232;2;0;0;0;0;0;0;0;0;0;0
9967;6566;OCE9-87476317;gare de Quimperlι;159767,2335360;159767;2335360;29233;2;0;0;0;0;0;0;0;0;0;0
9974;6569;9-87474635;gare de Roscoff;135340,2432252;135340;2432252;29239;2;0;0;0;0;0;0;0;0;0;0
9979;6573;OCETrain TER-87474155;gare de Rosporden;139693,2347066;139693;2347066;29241;2;0;0;0;0;0;0;0;0;0;0
9981;6573;OCE9-87474155;gare de Rosporden;139693,2347066;139693;2347066;29241;2;0;0;0;0;0;0;0;0;0;0
9986;6574;OCETrain TER-87474569;gare de St-Pol-de-Lιon;134573,2427431;134573;2427431;29259;2;0;0;0;0;0;0;0;0;0;0
9993;6579;OCETrain TER-87471045;gare de Betton;304805,2361087;304805;2361087;35024;2;0;0;0;0;0;0;0;0;0;0
9998;6584;OCETrain TER-87334490;gare de Cesson-Sιvignι;306767,2353262;306767;2353262;35051;2;0;0;0;0;0;0;0;0;0;0
9001;6101;9-87565093;Guemar-Poste;976490,2366456;976490;2366456;68113;2;0;0;0;0;0;0;0;0;0;0
9006;6103;OCECar TER-87182386;gare de Gunsbach-Griesbach;960551,2349138;960551;2349138;68117;2;0;0;0;0;0;0;0;0;0;0
9013;6106;OCECar TER-87182618;gare de Wesserling;948394,2331479;948394;2331479;68151;2;0;0;0;0;0;0;0;0;0;0
9018;6108;OCECar TER-87303875;gare de Ingersheim-Citι-Sc.;969400,2354956;969400;2354956;68155;2;0;0;0;0;0;0;0;0;0;0
9025;6111;OCECar TER-87182477;Lauw;950758,2316832;950758;2316832;68179;2;0;0;0;0;0;0;0;0;0;0
9030;6113;OCETrain TER-87182543;gare de Luttenbach-prθs-Munster;956479,2348204;956479;2348204;68193;2;0;0;0;0;0;0;0;0;0;0
9032;6114;OCETrain TER-87182667;gare de Lutterbach (Haut-Rhin);970159,2318183;970159;2318183;68195;2;0;0;0;0;0;0;0;0;0;0
9037;6117;9-87182485;Masevaux;949112,2318900;949112;2318900;68201;2;0;0;0;0;0;0;0;0;0;0
9044;6119;OCETrain TER-87182816;gare de Metzeral;953207.41,2345568.45;953207.41;2345568.45;68204;2;0;0;0;0;0;0;0;0;0;0
9049;6122;OCETrain TER-87182733;gare de Muhlbach-sur-Munster;954213,2346854;954213;2346854;68223;2;0;0;0;0;0;0;0;0;0;0
9051;6122;OCECar TER-87182733;gare de Muhlbach-sur-Munster;954213,2346854;954213;2346854;68223;2;0;0;0;0;0;0;0;0;0;0
9056;6125;OCECar TER-87182063;gare de Mulhouse;975170,2316708;975170;2316708;68224;2;0;0;0;0;0;0;0;0;0;0
9063;6126;OCECar TER-87182055;gare de Mulhouse-Dornach;972608,2317058;972608;2317058;68224;2;0;0;0;0;0;0;0;0;0;0
9068;6128;OCETram-87534339;gare de Mulhouse-Musιes;971811,2317189;971811;2317189;68224;2;0;0;0;0;0;0;0;0;0;0
9075;6131;OCETrain TER-87386540;gare de Munster-Badischhof;958979,2348770;958979;2348770;68226;2;0;0;0;0;0;0;0;0;0;0
9080;6133;9-87182527;Oberbruck;944917,2322149;944917;2322149;68239;2;0;0;0;0;0;0;0;0;0;0
9082;6134;OCETrain TER-87182634;gare de Oderen;946467,2333770;946467;2333770;68247;2;0;0;0;0;0;0;0;0;0;0
9087;6136;OCETrain TER-87182402;gare de Ranspach;949307,2330673;949307;2330673;68262;2;0;0;0;0;0;0;0;0;0;0
9094;6139;OCECar TER-87200659;Rombach-le-Franc;965581,2376230;965581;2376230;68283;2;0;0;0;0;0;0;0;0;0;0
9099;6141;OCECar TER-87182600;gare de St-Amarin;950826,2329769;950826;2329769;68292;2;0;0;0;0;0;0;0;0;0;0
9102;6143;OCETrain TER-87182139;gare de St-Louis (Haut-Rhin);992296,2300908;992296;2300908;68297;2;0;0;0;0;0;0;0;0;0;0
4357;3699;OCENoctilien-87591867;Trappes-Noctilien;575748,2419673;575748;2419673;78621;2;0;0;0;0;0;0;0;0;0;0
4362;3702;OCENoctilien-87561944;Triel-Noctilien;0,0;0;0;78624;2;0;0;0;0;0;0;0;0;0;0
4364;3703;OCENoctilien-87381814;gare de Vaux-sur-Seine;572700,2445495;572700;2445495;78638;2;0;0;0;0;0;0;0;0;0;0
4369;3705;OCENoctilien-87604868;Les-Clairieres-Noc;0,0;0;0;78642;2;0;0;0;0;0;0;0;0;0;0
5476;4385;OCENoctilien-87116574;gare de Chιzy-sur-Marne;675262,2444237;675262;2444237;2186;2;0;0;0;0;0;0;0;0;0;0
5481;4389;OCE9-87296376;Clermont-les-Fermes;715702,2520070;715702;2520070;2200;2;0;0;0;0;0;0;0;0;0;0
5488;4393;OCETrain TER-87271874;gare de Crouy;674111,2490076;674111;2490076;2243;2;0;0;0;0;0;0;0;0;0;0
5493;4395;OCECar TER-87296632;gare de La Fθre;674690,2518372;674690;2518372;2304;2;0;0;0;0;0;0;0;0;0;0
5495;4396;OCETrain TER-87171371;gare de Fθre-en-Tardenois;685135,2468490;685135;2468490;2305;2;0;0;0;0;0;0;0;0;0;0
5500;4398;OCETrain TER-87296871;gare de Flavy-le-Martel;661665,2524993;661665;2524993;2315;2;0;0;0;0;0;0;0;0;0;0
5508;4403;OCECorail Intercitι-87295063;gare de Hirson;725704,2547856;725704;2547856;2381;2;0;0;0;0;0;0;0;0;0;0
5513;4404;OCECar TER-87324335;gare de Hirson-Ecoles;725737,2549548;725737;2549548;2381;2;0;0;0;0;0;0;0;0;0;0
5515;4404;OCETrain TER-87324335;gare de Hirson-Ecoles;725737,2549548;725737;2549548;2381;2;0;0;0;0;0;0;0;0;0;0
5520;4407;OCE9-87588772;Laon-Collθge-Lenain;692350,2507952;692350;2507952;2408;2;0;0;0;0;0;0;0;0;0;0
5527;4413;OCE9-87588749;Liesse-Gendarmerie;706146,2513479;706146;2513479;2430;2;0;0;0;0;0;0;0;0;0;0
5532;4417;OCECar TER-87296095;gare de Marle-sur-Serre;703373,2528748;703373;2528748;2468;2;0;0;0;0;0;0;0;0;0;0
4376;3709;OCENoctilien-87393256;gare de La Verriθre;571124,2417502;571124;2417502;78644;2;0;0;0;0;0;0;0;0;0;0
4381;3712;OCENoctilien-87393165;gare de Porchefontaine;586563,2422066;586563;2422066;78646;2;0;0;0;0;0;0;0;0;0;0
4388;3713;OCETrain TER-87393009;gare de Versailles-Chantiers;585222,2421924;585222;2421924;78646;2;0;0;0;0;0;0;0;0;0;0
4393;3717;OCENoctilien-87414516;Porte-des-Matelots;0,0;0;0;78646;2;0;0;0;0;0;0;0;0;0;0
4400;3722;OCECar TER-87386649;gare de Villennes-sur-Seine;575295,2437974;575295;2437974;78672;2;0;0;0;0;0;0;0;0;0;0
4405;3726;OCETransilien-87382887;gare de Viroflay-Rive-Droite;587642,2423038;587642;2423038;78686;2;0;0;0;0;0;0;0;0;0;0
4407;3727;OCENoctilien-87393215;gare de Viroflay-Rive-Gauche;587854,2422512;587854;2422512;78686;2;0;0;0;0;0;0;0;0;0;0
4412;3731;OCECar TER-87543090;gare de Angerville;575307,2368091;575307;2368091;91016;2;0;0;0;0;0;0;0;0;0;0
4419;3735;OCENoctilien-87681437;gare de Ballancourt;602569,2392632;602569;2392632;91045;2;0;0;0;0;0;0;0;0;0;0
4424;3738;OCERER D-87684407;gare de Boigneville;603146,2371489;603146;2371489;91069;2;0;0;0;0;0;0;0;0;0;0
4426;3739;OCERER C-87545178;gare de Bouray;596586,2392723;596586;2392723;91095;2;0;0;0;0;0;0;0;0;0;0
4432;3743;OCENoctilien-87681478;gare de Boutigny;602966,2381781;602966;2381781;91099;2;0;0;0;0;0;0;0;0;0;0
4439;3747;OCENoctilien-87545491;gare de Breuillet-Village;587814,2396256;587814;2396256;91105;2;0;0;0;0;0;0;0;0;0;0
4444;3750;OCERER D-87682120;gare de Brunoy;612524,2411180;612524;2411180;91114;2;0;0;0;0;0;0;0;0;0;0
4447;3752;OCERER D-87681510;gare de Buno-Gironville;603721,2374685;603721;2374685;91121;2;0;0;0;0;0;0;0;0;0;0
4452;3756;OCERER C-87393637;gare de Chilly-Mazarin;597923,2411360;597923;2411360;91161;2;0;0;0;0;0;0;0;0;0;0
4459;3761;OCERER D-87681007;gare de Corbeil-Essonnes;610134,2401727;610134;2401727;91174;2;0;0;0;0;0;0;0;0;0;0
4464;3763;OCENoctilien-87681395;gare de Le Bras-de-Fer;608432,2402739;608432;2402739;91174;2;0;0;0;0;0;0;0;0;0;0
4471;3766;OCERER D-87681627;gare de Le Plessis-Chenet;610565,2397181;610565;2397181;91179;2;0;0;0;0;0;0;0;0;0;0
4476;3768;OCETransilien-87681387;gare de Evry-Courcouronnes;606825,2403031;606825;2403031;91182;2;0;0;0;0;0;0;0;0;0;0
4478;3769;9-87545525;gare de Dourdan;575856,2392813;575856;2392813;91200;2;0;0;0;0;0;0;0;0;0;0
4483;3771;OCENoctilien-87991497;Draveil-Eglise;0,0;0;0;91201;2;0;0;0;0;0;0;0;0;0;0
4491;3776;OCENoctilien-87545137;gare de Etampes;586898,2381984;586898;2381984;91223;2;0;0;0;0;0;0;0;0;0;0
4496;3778;OCENoctilien-87545145;gare de Etrιchy;589496,2388325;589496;2388325;91226;2;0;0;0;0;0;0;0;0;0;0
4498;3779;OCENoctilien-87574962;Bras-de-Fer-Noctilien;608432,2402739;608432;2402739;91228;2;0;0;0;0;0;0;0;0;0;0
4503;3783;OCERER D-87681353;gare de Grand-Bourg;607341,2405479;607341;2405479;91228;2;0;0;0;0;0;0;0;0;0;0
4510;3787;OCENoctilien-87681379;gare de Grigny-Centre;604365,2406084;604365;2406084;91286;2;0;0;0;0;0;0;0;0;0;0
4515;3789;OCECar TER-87545129;gare de Guillerval;579566,2375185;579566;2375185;91294;2;0;0;0;0;0;0;0;0;0;0
4522;3793;OCENoctilien-87574921;Juvisy-Noctilien;603440,2410102;603440;2410102;91326;2;0;0;0;0;0;0;0;0;0;0
4527;3797;OCERER C-87393611;gare de Longjumeau;596898,2411515;596898;2411515;91345;2;0;0;0;0;0;0;0;0;0;0
4529;3798;OCENoctilien-87681486;gare de Maisse;604216,2377190;604216;2377190;91359;2;0;0;0;0;0;0;0;0;0;0
4534;3801;OCERER B-87758797;gare de Massy-Palaiseau-;594118,2414046;594118;2414046;91377;2;0;0;0;0;0;0;0;0;0;0
4541;3806;OCETrain TER-87545111;gare de Monnerville;577441,2372197;577441;2372197;91414;2;0;0;0;0;0;0;0;0;0;0
4547;3810;OCERER C-87545459;gare de Norville-St-Germain-Arp;594901,2399217;594901;2399217;91457;2;0;0;0;0;0;0;0;0;0;0
7273;5220;OCECar TER-87713610;Epinac-les-Mines-Mairie;765568,2223540;765568;2223540;71190;2;0;0;0;0;0;0;0;0;0;0
7278;5222;OCECar TER-87694141;gare de Etang;740816,2209206;740816;2209206;71192;2;0;0;0;0;0;0;0;0;0;0
7285;5225;9-87694869;gare de Gilly-sur-Loire;710871,2171786;710871;2171786;71220;2;0;0;0;0;0;0;0;0;0;0
